"utterance","item","speaker_belief","prob"
"think-doesnt_dance-?","Grace_L","doesnt_dance",0.767509241765673
"think-doesnt_dance-?","Grace_L","uncertain",0.113089387243374
"think-doesnt_dance-?","Isabella_H","dances",0.167221813762622
"think-doesnt_dance-?","Isabella_H","doesnt_dance",0.137703971752436
"think-doesnt_dance-?","Isabella_H","uncertain",0.695074214484942
"think-doesnt_dance-?","Isabella_L","dances",0.056066843941137
"think-doesnt_dance-?","Isabella_L","doesnt_dance",0.898071174298734
"think-doesnt_dance-?","Isabella_L","uncertain",0.0458619817601293
"think-doesnt_dance-?","Jackson_H","dances",0.858719669709766
"think-doesnt_dance-?","Jackson_H","doesnt_dance",0.0670611892381234
"think-doesnt_dance-?","Jackson_H","uncertain",0.0742191410521108
"think-doesnt_dance-?","Jackson_L","dances",0.0585937072056508
"think-doesnt_dance-?","Jackson_L","doesnt_dance",0.88037982968992
"think-doesnt_dance-?","Jackson_L","uncertain",0.0610264631044299
"think-doesnt_dance-?","Jayden_H","dances",0.62342448927654
"think-doesnt_dance-?","Jayden_H","doesnt_dance",0.101006048024583
"think-doesnt_dance-?","Jayden_H","uncertain",0.275569462698876
"think-doesnt_dance-?","Jayden_L","dances",0.102660557130108
"think-doesnt_dance-?","Jayden_L","doesnt_dance",0.825812659784805
"think-doesnt_dance-?","Jayden_L","uncertain",0.071526783085087
"think-doesnt_dance-?","Jon_H","dances",0.848598147657752
"think-doesnt_dance-?","Jon_H","doesnt_dance",0.0687674636815377
"think-doesnt_dance-?","Jon_H","uncertain",0.0826343886607098
"think-doesnt_dance-?","Jon_L","dances",0.0995464381314137
"think-doesnt_dance-?","Jon_L","doesnt_dance",0.821942260273615
"think-doesnt_dance-?","Jon_L","uncertain",0.0785113015949716
"think-doesnt_dance-?","Josh_H","dances",0.359634741745684
"think-doesnt_dance-?","Josh_H","doesnt_dance",0.192075028371435
"think-doesnt_dance-?","Josh_H","uncertain",0.448290229882881
"think-doesnt_dance-?","Josh_L","dances",0.0805669998103762
"think-doesnt_dance-?","Josh_L","doesnt_dance",0.775483575854494
"think-doesnt_dance-?","Josh_L","uncertain",0.14394942433513
"think-doesnt_dance-?","Josie_H","dances",0.752273128457327
"think-doesnt_dance-?","Josie_H","doesnt_dance",0.0539238393155111
"think-doesnt_dance-?","Josie_H","uncertain",0.193803032227162
"think-doesnt_dance-?","Josie_L","dances",0.0539327073986992
"think-doesnt_dance-?","Josie_L","doesnt_dance",0.875162069423754
"think-doesnt_dance-?","Josie_L","uncertain",0.0709052231775474
"think-doesnt_dance-?","Julian_H","dances",0.416213311568833
"think-doesnt_dance-?","Julian_H","doesnt_dance",0.0995742622190728
"think-doesnt_dance-?","Julian_H","uncertain",0.484212426212095
"think-doesnt_dance-?","Julian_L","dances",0.0816396872545409
"think-doesnt_dance-?","Julian_L","doesnt_dance",0.531477826818849
"think-doesnt_dance-?","Julian_L","uncertain",0.38688248592661
"think-doesnt_dance-?","Mary_H","dances",0.868365137302956
"think-doesnt_dance-?","Mary_H","doesnt_dance",0.0953815844867571
"think-doesnt_dance-?","Mary_H","uncertain",0.036253278210287
"think-doesnt_dance-?","Mary_L","dances",0.0737775435162206
"think-doesnt_dance-?","Mary_L","doesnt_dance",0.840966241779342
"think-doesnt_dance-?","Mary_L","uncertain",0.085256214704437
"think-doesnt_dance-?","Olivia_H","dances",0.763604048638763
"think-doesnt_dance-?","Olivia_H","doesnt_dance",0.132342602920279
"think-doesnt_dance-?","Olivia_H","uncertain",0.104053348440959
"think-doesnt_dance-?","Olivia_L","dances",0.0925224950071161
"think-doesnt_dance-?","Olivia_L","doesnt_dance",0.823489985346535
"think-doesnt_dance-?","Olivia_L","uncertain",0.0839875196463494
"think-doesnt_dance-?","Owen_H","dances",0.815268790182768
"think-doesnt_dance-?","Owen_H","doesnt_dance",0.0626965498536392
"think-doesnt_dance-?","Owen_H","uncertain",0.122034659963592
"think-doesnt_dance-?","Owen_L","dances",0.137037889704906
"think-doesnt_dance-?","Owen_L","doesnt_dance",0.739029858857694
"think-doesnt_dance-?","Owen_L","uncertain",0.123932251437401
"think-doesnt_dance-?","Tony_H","dances",0.794273966205733
"think-doesnt_dance-?","Tony_H","doesnt_dance",0.0423615632117397
"think-doesnt_dance-?","Tony_H","uncertain",0.163364470582527
"think-doesnt_dance-?","Tony_L","dances",0.0847260978721647
"think-doesnt_dance-?","Tony_L","doesnt_dance",0.835581899943411
"think-doesnt_dance-?","Tony_L","uncertain",0.0796920021844241
"think-doesnt_dance-?","Zoe_H","dances",0.834833880453187
"think-doesnt_dance-?","Zoe_H","doesnt_dance",0.0459773933424389
"think-doesnt_dance-?","Zoe_H","uncertain",0.119188726204374
"think-doesnt_dance-?","Zoe_L","dances",0.0842995920077998
"think-doesnt_dance-?","Zoe_L","doesnt_dance",0.863109562242796
"think-doesnt_dance-?","Zoe_L","uncertain",0.0525908457494049
