"utterance","item","speaker_belief","prob"
"think-doesnt_dance-?","Tony_L",0.2,0.338615768084685
"BARE-dances-?","Tony_L",0.2,0.101150735035798
"know-doesnt_dance-?","Tony_L",0.2,0.0728432816893886
"think-doesnt_dance-?","Zoe_L",0.2,0.473597714363638
"think-dances-?","Zoe_L",0.2,0.361575018284296
"BARE-dances-?","Zoe_L",0.2,0.126134996009093
"know-doesnt_dance-?","Zoe_L",0.2,0.0386922713429731
"know-doesnt_dance-?","Charley_H",0.2,0.935952306250109
"think-dances-?","Charley_H",0.2,0.033888849514655
"think-doesnt_dance-?","Charley_H",0.2,0.0292644835854167
"BARE-dances-?","Charley_H",0.2,0.000894360649819805
"know-doesnt_dance-?","Danny_H",0.2,0.748448228354083
"think-dances-?","Danny_H",0.2,0.134580540384604
"think-doesnt_dance-?","Danny_H",0.2,0.115521668080478
"BARE-dances-?","Danny_H",0.2,0.00144956318083489
"know-doesnt_dance-?","Emily_H",0.2,0.888188611975567
"think-doesnt_dance-?","Emily_H",0.2,0.0610586245624798
"think-dances-?","Emily_H",0.2,0.0486892967804856
"BARE-dances-?","Emily_H",0.2,0.0020634666814681
"know-doesnt_dance-?","Emma_H",0.2,0.777372847134946
"think-dances-?","Emma_H",0.2,0.115764435032345
"think-doesnt_dance-?","Emma_H",0.2,0.101437080494554
"BARE-dances-?","Emma_H",0.2,0.00542563733815571
"know-doesnt_dance-?","Frank_H",0.2,0.807902472718396
"think-doesnt_dance-?","Frank_H",0.2,0.128649094639302
"think-dances-?","Frank_H",0.2,0.061988139021797
"BARE-dances-?","Frank_H",0.2,0.00146029362050548
"know-doesnt_dance-?","Grace_H",0.2,0.781096979179049
"think-doesnt_dance-?","Grace_H",0.2,0.141116310191447
"think-dances-?","Grace_H",0.2,0.07576114857376
"BARE-dances-?","Grace_H",0.2,0.00202556205574457
"know-doesnt_dance-?","Isabella_H",0.2,0.828016936464792
"think-dances-?","Isabella_H",0.2,0.090904426747765
"think-doesnt_dance-?","Isabella_H",0.2,0.0788494756515399
"BARE-dances-?","Isabella_H",0.2,0.00222916113590298
"know-doesnt_dance-?","Jackson_H",0.2,0.720182206652239
"think-doesnt_dance-?","Jackson_H",0.2,0.187809861718489
"think-dances-?","Jackson_H",0.2,0.09002277583153
"BARE-dances-?","Jackson_H",0.2,0.00198515579774272
"know-doesnt_dance-?","Jayden_H",0.2,0.781552465724896
"think-doesnt_dance-?","Jayden_H",0.2,0.1276923724138
"think-dances-?","Jayden_H",0.2,0.0899850745288057
"BARE-dances-?","Jayden_H",0.2,0.00077008733249788
"know-doesnt_dance-?","Jon_H",0.2,0.697429358123329
"think-doesnt_dance-?","Jon_H",0.2,0.161600485285388
"think-dances-?","Jon_H",0.2,0.139596575130451
"BARE-dances-?","Jon_H",0.2,0.0013735814608317
"know-doesnt_dance-?","Josh_H",0.2,0.790535282860276
"think-doesnt_dance-?","Josh_H",0.2,0.12674378921067
"think-dances-?","Josh_H",0.2,0.0793924316746783
"BARE-dances-?","Josh_H",0.2,0.00332849625437609
"know-doesnt_dance-?","Josie_H",0.2,0.756508578849559
"think-doesnt_dance-?","Josie_H",0.2,0.143750836925073
"think-dances-?","Josie_H",0.2,0.096301830205664
"BARE-dances-?","Josie_H",0.2,0.00343875401970446
"know-doesnt_dance-?","Julian_H",0.2,0.863593166047011
"think-doesnt_dance-?","Julian_H",0.2,0.0876867325522435
"think-dances-?","Julian_H",0.2,0.0475542576622368
"BARE-dances-?","Julian_H",0.2,0.00116584373850818
"know-doesnt_dance-?","Mary_H",0.2,0.828369486337305
"think-doesnt_dance-?","Mary_H",0.2,0.0998801974692649
"think-dances-?","Mary_H",0.2,0.069918048431248
"BARE-dances-?","Mary_H",0.2,0.00183226776218183
"know-doesnt_dance-?","Mia_H",0.2,0.522591355007842
"think-dances-?","Mia_H",0.2,0.290933733435016
"think-doesnt_dance-?","Mia_H",0.2,0.185109375435706
"BARE-dances-?","Mia_H",0.2,0.00136553612143639
"know-doesnt_dance-?","Olivia_H",0.2,0.83375385475121
"think-doesnt_dance-?","Olivia_H",0.2,0.0928375014465892
"think-dances-?","Olivia_H",0.2,0.0710835450409655
"BARE-dances-?","Olivia_H",0.2,0.00232509876123465
"know-doesnt_dance-?","Owen_H",0.2,0.541269567543405
"think-doesnt_dance-?","Owen_H",0.2,0.305352598830901
"think-dances-?","Owen_H",0.2,0.149372775969612
"BARE-dances-?","Owen_H",0.2,0.00400505765608269
"know-doesnt_dance-?","Sophia_H",0.2,0.866730236870302
"think-dances-?","Sophia_H",0.2,0.0687487183376075
"think-doesnt_dance-?","Sophia_H",0.2,0.0636457800734029
"BARE-dances-?","Sophia_H",0.2,0.00087526471868794
"know-doesnt_dance-?","Tony_H",0.2,0.897406335093669
"think-dances-?","Tony_H",0.2,0.0526863337747464
"think-doesnt_dance-?","Tony_H",0.2,0.0470320385712425
"BARE-dances-?","Tony_H",0.2,0.00287529256034226
"know-doesnt_dance-?","Zoe_H",0.2,0.709365658015499
"think-doesnt_dance-?","Zoe_H",0.2,0.154725859201076
"think-dances-?","Zoe_H",0.2,0.133193386966986
"BARE-dances-?","Zoe_H",0.2,0.00271509581643844
"know-doesnt_dance-?","Charley_L",0.2,0.822261491183336
"think-dances-?","Charley_L",0.2,0.0965899120286847
"think-doesnt_dance-?","Charley_L",0.2,0.0801070057856067
"BARE-dances-?","Charley_L",0.2,0.00104159100237204
"know-doesnt_dance-?","Danny_L",0.2,0.821329596097392
"think-doesnt_dance-?","Danny_L",0.2,0.111827646051567
"think-dances-?","Danny_L",0.2,0.0627288524923793
"BARE-dances-?","Danny_L",0.2,0.00411390535866176
"know-doesnt_dance-?","Emily_L",0.2,0.776420373781278
"think-doesnt_dance-?","Emily_L",0.2,0.138940730869963
"think-dances-?","Emily_L",0.2,0.0808370290263144
"BARE-dances-?","Emily_L",0.2,0.00380186632244439
"know-doesnt_dance-?","Emma_L",0.2,0.812797635988068
"think-dances-?","Emma_L",0.2,0.112779014769318
"think-doesnt_dance-?","Emma_L",0.2,0.0701869609452381
"BARE-dances-?","Emma_L",0.2,0.00423638829737607
"know-doesnt_dance-?","Frank_L",0.2,0.868319847825343
"think-doesnt_dance-?","Frank_L",0.2,0.0730460403105593
"think-dances-?","Frank_L",0.2,0.0559287029637064
"BARE-dances-?","Frank_L",0.2,0.00270540890039109
"know-doesnt_dance-?","Grace_L",0.2,0.839432449392291
"think-doesnt_dance-?","Grace_L",0.2,0.0809544707644437
"think-dances-?","Grace_L",0.2,0.07536630866146
"BARE-dances-?","Grace_L",0.2,0.00424677118180505
"know-doesnt_dance-?","Isabella_L",0.2,0.860280227710831
"think-doesnt_dance-?","Isabella_L",0.2,0.093975547539863
"think-dances-?","Isabella_L",0.2,0.0436793383035529
"BARE-dances-?","Isabella_L",0.2,0.00206488644575378
"know-doesnt_dance-?","Jackson_L",0.2,0.927359093830913
"think-dances-?","Jackson_L",0.2,0.0424536447212837
"think-doesnt_dance-?","Jackson_L",0.2,0.029203902065531
"BARE-dances-?","Jackson_L",0.2,0.000983359382272491
"know-doesnt_dance-?","Jayden_L",0.2,0.895085125817989
"think-doesnt_dance-?","Jayden_L",0.2,0.0727673860792611
"think-dances-?","Jayden_L",0.2,0.0304903792201399
"BARE-dances-?","Jayden_L",0.2,0.00165710888260945
"know-doesnt_dance-?","Jon_L",0.2,0.681357833175374
"think-doesnt_dance-?","Jon_L",0.2,0.207982132407977
"think-dances-?","Jon_L",0.2,0.106305030229805
"BARE-dances-?","Jon_L",0.2,0.00435500418684265
"know-doesnt_dance-?","Josh_L",0.2,0.850159494124448
"think-doesnt_dance-?","Josh_L",0.2,0.0798958337576439
"think-dances-?","Josh_L",0.2,0.0670721695369336
"BARE-dances-?","Josh_L",0.2,0.00287250258097408
"know-doesnt_dance-?","Josie_L",0.2,0.849787033110486
"think-doesnt_dance-?","Josie_L",0.2,0.0841633917193677
"think-dances-?","Josie_L",0.2,0.0628166878782383
"BARE-dances-?","Josie_L",0.2,0.0032328872919071
"know-doesnt_dance-?","Julian_L",0.2,0.629016788867663
"think-dances-?","Julian_L",0.2,0.230782393579279
"think-doesnt_dance-?","Julian_L",0.2,0.134997147728319
"BARE-dances-?","Julian_L",0.2,0.0052036698247387
"know-doesnt_dance-?","Mary_L",0.2,0.777655651878187
"think-dances-?","Mary_L",0.2,0.124428095871215
"think-doesnt_dance-?","Mary_L",0.2,0.0968906651177645
"BARE-dances-?","Mary_L",0.2,0.00102558713283367
"know-doesnt_dance-?","Mia_L",0.2,0.624249587683583
"think-doesnt_dance-?","Mia_L",0.2,0.212122736910156
"think-dances-?","Mia_L",0.2,0.16140727444312
"BARE-dances-?","Mia_L",0.2,0.00222040096314037
"know-doesnt_dance-?","Olivia_L",0.2,0.681357082788455
"think-doesnt_dance-?","Olivia_L",0.2,0.164516737441594
"think-dances-?","Olivia_L",0.2,0.148077880204924
"BARE-dances-?","Olivia_L",0.2,0.00604829956502615
"know-doesnt_dance-?","Owen_L",0.2,0.756766772188367
"think-doesnt_dance-?","Owen_L",0.2,0.159507079670313
"think-dances-?","Owen_L",0.2,0.0820447450912667
"BARE-dances-?","Owen_L",0.2,0.0016814030500536
"know-doesnt_dance-?","Sophia_L",0.2,0.728165003416188
"think-dances-?","Sophia_L",0.2,0.146153418707385
"think-doesnt_dance-?","Sophia_L",0.2,0.122919777875256
"BARE-dances-?","Sophia_L",0.2,0.00276180000117105
"know-doesnt_dance-?","Tony_L",0.2,0.796103821171244
"think-doesnt_dance-?","Tony_L",0.2,0.128732398950906
"think-dances-?","Tony_L",0.2,0.0715957326542304
"BARE-dances-?","Tony_L",0.2,0.00356804722361968
"know-doesnt_dance-?","Zoe_L",0.2,0.904786709911405
"think-dances-?","Zoe_L",0.2,0.056090030005389
"think-doesnt_dance-?","Zoe_L",0.2,0.0386810429331306
"BARE-dances-?","Zoe_L",0.2,0.000442217150075159
"think-doesnt_dance-?","Charley_H",0.3,0.994277000580326
"think-dances-?","Charley_H",0.3,0.00448994756863728
"BARE-dances-?","Charley_H",0.3,0.00123305185103701
"think-doesnt_dance-?","Danny_H",0.3,0.809367681498829
"think-dances-?","Danny_H",0.3,0.160655737704918
"BARE-dances-?","Danny_H",0.3,0.0299765807962529
"think-dances-?","Emily_H",0.3,0.358324585383866
"think-doesnt_dance-?","Emily_H",0.3,0.338360756635883
"know-doesnt_dance-?","Emily_H",0.3,0.291725204896506
"BARE-dances-?","Emily_H",0.3,0.0115894530837449
"know-doesnt_dance-?","Emma_H",0.3,0.998687865009224
"think-dances-?","Emma_H",0.3,0.000706107336391234
"think-doesnt_dance-?","Emma_H",0.3,0.000433638167961267
"BARE-dances-?","Emma_H",0.3,0.000172389486423641
"know-doesnt_dance-?","Frank_H",0.3,0.997601515076518
"think-dances-?","Frank_H",0.3,0.0014046207000761
"think-doesnt_dance-?","Frank_H",0.3,0.000631892097090311
"BARE-dances-?","Frank_H",0.3,0.000361972126315631
"know-doesnt_dance-?","Grace_H",0.3,0.461597290505845
"think-doesnt_dance-?","Grace_H",0.3,0.295180226743648
"think-dances-?","Grace_H",0.3,0.236337812738992
"BARE-dances-?","Grace_H",0.3,0.00688467001151367
"know-doesnt_dance-?","Isabella_H",0.3,0.815624605212063
"think-doesnt_dance-?","Isabella_H",0.3,0.0952771200756831
"think-dances-?","Isabella_H",0.3,0.0888991476113725
"BARE-dances-?","Isabella_H",0.3,0.000199127100881851
"know-doesnt_dance-?","Jackson_H",0.3,0.986480522769399
"think-doesnt_dance-?","Jackson_H",0.3,0.012587407324437
"think-dances-?","Jackson_H",0.3,0.000878787036898406
"BARE-dances-?","Jackson_H",0.3,5.32828692652962e-05
"know-doesnt_dance-?","Jayden_H",0.3,0.991062069172779
"think-dances-?","Jayden_H",0.3,0.00512903431309555
"BARE-dances-?","Jayden_H",0.3,0.0019044482570628
"think-doesnt_dance-?","Jayden_H",0.3,0.0019044482570628
"think-doesnt_dance-?","Jon_H",0.3,0.887544581840533
"think-dances-?","Jon_H",0.3,0.0726593017331317
"BARE-dances-?","Jon_H",0.3,0.0397961164263359
"know-doesnt_dance-?","Josh_H",0.3,0.387922133141232
"think-dances-?","Josh_H",0.3,0.322201917032977
"think-doesnt_dance-?","Josh_H",0.3,0.286582621257259
"BARE-dances-?","Josh_H",0.3,0.00329332856853232
"know-doesnt_dance-?","Josie_H",0.3,0.988562138603359
"BARE-dances-?","Josie_H",0.3,0.00472272986700028
"think-dances-?","Josie_H",0.3,0.00472272986700028
"think-doesnt_dance-?","Josie_H",0.3,0.00199240166264074
"know-doesnt_dance-?","Julian_H",0.3,0.991627599486122
"think-doesnt_dance-?","Julian_H",0.3,0.00433875198613909
"think-dances-?","Julian_H",0.3,0.00368910943040723
"BARE-dances-?","Julian_H",0.3,0.000344539097331756
"know-doesnt_dance-?","Mary_H",0.3,0.815983785064686
"think-doesnt_dance-?","Mary_H",0.3,0.166978004759644
"BARE-dances-?","Mary_H",0.3,0.0146592487031786
"think-dances-?","Mary_H",0.3,0.0023789614724918
"know-doesnt_dance-?","Mia_H",0.3,0.821075136642058
"think-dances-?","Mia_H",0.3,0.092866578308542
"think-doesnt_dance-?","Mia_H",0.3,0.0794085910255329
"BARE-dances-?","Mia_H",0.3,0.00664969402386664
"know-doesnt_dance-?","Olivia_H",0.3,0.466646768700201
"think-doesnt_dance-?","Olivia_H",0.3,0.342528899452849
"think-dances-?","Olivia_H",0.3,0.118931913803032
"BARE-dances-?","Olivia_H",0.3,0.0718924180439191
"think-doesnt_dance-?","Owen_H",0.3,0.964285714285716
"think-dances-?","Owen_H",0.3,0.0357142857142859
"know-doesnt_dance-?","Sophia_H",0.3,0.991162118739204
"think-doesnt_dance-?","Sophia_H",0.3,0.00561045507719301
"think-dances-?","Sophia_H",0.3,0.0031397628230212
"BARE-dances-?","Sophia_H",0.3,8.7663360581141e-05
"know-doesnt_dance-?","Tony_H",0.3,0.999903624963259
"think-doesnt_dance-?","Tony_H",0.3,6.84786770407775e-05
"think-dances-?","Tony_H",0.3,2.10060303413225e-05
"BARE-dances-?","Tony_H",0.3,6.89032935875106e-06
"know-doesnt_dance-?","Zoe_H",0.3,0.999951196327887
"think-doesnt_dance-?","Zoe_H",0.3,2.51234467726087e-05
"think-dances-?","Zoe_H",0.3,2.17025779268837e-05
"BARE-dances-?","Zoe_H",0.3,1.97764741358728e-06
"think-doesnt_dance-?","Charley_L",0.3,0.572707063786202
"think-dances-?","Charley_L",0.3,0.388266282231973
"know-doesnt_dance-?","Charley_L",0.3,0.0223591684553025
"BARE-dances-?","Charley_L",0.3,0.0166674855265228
"think-doesnt_dance-?","Danny_L",0.3,0.534086254905196
"think-dances-?","Danny_L",0.3,0.422659898959636
"BARE-dances-?","Danny_L",0.3,0.0382461757768384
"know-doesnt_dance-?","Danny_L",0.3,0.00500767035832894
"think-doesnt_dance-?","Emily_L",0.3,0.559428393318151
"think-dances-?","Emily_L",0.3,0.265916749805776
"BARE-dances-?","Emily_L",0.3,0.174203732538838
"know-doesnt_dance-?","Emily_L",0.3,0.000451124337233599
"think-dances-?","Emma_L",0.3,0.555046662701296
"think-doesnt_dance-?","Emma_L",0.3,0.389827011389662
"BARE-dances-?","Emma_L",0.3,0.0493299545676524
"know-doesnt_dance-?","Emma_L",0.3,0.00579637134139029
"BARE-dances-?","Frank_L",0.3,0.407588448558067
"think-dances-?","Frank_L",0.3,0.37237063259045
"think-doesnt_dance-?","Frank_L",0.3,0.219070476579541
"know-doesnt_dance-?","Frank_L",0.3,0.000970442271943538
"think-dances-?","Grace_L",0.3,0.484328672385546
"think-doesnt_dance-?","Grace_L",0.3,0.458388159690564
"BARE-dances-?","Grace_L",0.3,0.0537914518043276
"know-doesnt_dance-?","Grace_L",0.3,0.00349171611956205
"think-doesnt_dance-?","Isabella_L",0.3,0.413005239187888
"BARE-dances-?","Isabella_L",0.3,0.330675113154443
"think-dances-?","Isabella_L",0.3,0.256278871833742
"know-doesnt_dance-?","Isabella_L",0.3,4.07758239251519e-05
"think-dances-?","Jackson_L",0.3,0.424471929054278
"think-doesnt_dance-?","Jackson_L",0.3,0.334835814615011
"BARE-dances-?","Jackson_L",0.3,0.239659389925513
"know-doesnt_dance-?","Jackson_L",0.3,0.00103286640519838
"think-dances-?","Jayden_L",0.3,0.55382721602596
"think-doesnt_dance-?","Jayden_L",0.3,0.286794023013526
"BARE-dances-?","Jayden_L",0.3,0.158566068412579
"know-doesnt_dance-?","Jayden_L",0.3,0.000812692547934411
"think-dances-?","Jon_L",0.3,0.44349582543459
"think-doesnt_dance-?","Jon_L",0.3,0.340780907540323
"BARE-dances-?","Jon_L",0.3,0.214257163709246
"know-doesnt_dance-?","Jon_L",0.3,0.00146610331584038
"think-doesnt_dance-?","Josh_L",0.3,0.559973710646222
"think-dances-?","Josh_L",0.3,0.372013834389255
"BARE-dances-?","Josh_L",0.3,0.0665904067752909
"know-doesnt_dance-?","Josh_L",0.3,0.00142204818923293
"think-dances-?","Josie_L",0.3,0.542604927483093
"think-doesnt_dance-?","Josie_L",0.3,0.290169398759349
"BARE-dances-?","Josie_L",0.3,0.167117368609811
"know-doesnt_dance-?","Josie_L",0.3,0.00010830514774813
"think-dances-?","Julian_L",0.3,0.534630297749786
"think-doesnt_dance-?","Julian_L",0.3,0.367462048812599
"know-doesnt_dance-?","Julian_L",0.3,0.0760568589910113
"BARE-dances-?","Julian_L",0.3,0.021850794446605
"think-dances-?","Mary_L",0.3,0.488906362320059
"think-doesnt_dance-?","Mary_L",0.3,0.304981837899063
"BARE-dances-?","Mary_L",0.3,0.20354008882596
"know-doesnt_dance-?","Mary_L",0.3,0.00257171095491771
"think-dances-?","Mia_L",0.3,0.516099915488522
"think-doesnt_dance-?","Mia_L",0.3,0.369194065289949
"BARE-dances-?","Mia_L",0.3,0.113960902936471
"know-doesnt_dance-?","Mia_L",0.3,0.000745116285058544
"think-dances-?","Olivia_L",0.3,0.394067953108634
"think-doesnt_dance-?","Olivia_L",0.3,0.314141068746495
"BARE-dances-?","Olivia_L",0.3,0.290124102732927
"know-doesnt_dance-?","Olivia_L",0.3,0.00166687541194395
"think-dances-?","Owen_L",0.3,0.540808467924326
"think-doesnt_dance-?","Owen_L",0.3,0.420518841500915
"BARE-dances-?","Owen_L",0.3,0.036643427834487
"know-doesnt_dance-?","Owen_L",0.3,0.00202926274027239
"think-doesnt_dance-?","Sophia_L",0.3,0.586023131950259
"think-dances-?","Sophia_L",0.3,0.383856020758371
"know-doesnt_dance-?","Sophia_L",0.3,0.0178330390228503
"BARE-dances-?","Sophia_L",0.3,0.012287808268519
"think-doesnt_dance-?","Tony_L",0.3,0.376347791288465
"think-dances-?","Tony_L",0.3,0.331124444280996
"BARE-dances-?","Tony_L",0.3,0.292160191230239
"know-doesnt_dance-?","Tony_L",0.3,0.000367573200301738
"think-dances-?","Zoe_L",0.3,0.45012399803146
"BARE-dances-?","Zoe_L",0.3,0.323267102585077
"think-doesnt_dance-?","Zoe_L",0.3,0.224616915524479
"know-doesnt_dance-?","Zoe_L",0.3,0.00199198385898489
"think-doesnt_dance-?","Charley_H",0.3,0.546222649227189
"think-dances-?","Charley_H",0.3,0.3486365214393
"know-doesnt_dance-?","Charley_H",0.3,0.0762164323076819
"BARE-dances-?","Charley_H",0.3,0.0289243970258295
"think-dances-?","Danny_H",0.3,0.46619216263481
"think-doesnt_dance-?","Danny_H",0.3,0.304504885538923
"know-doesnt_dance-?","Danny_H",0.3,0.21192752495531
"BARE-dances-?","Danny_H",0.3,0.017375426870956
"think-doesnt_dance-?","Emily_H",0.3,0.531242628408354
"think-dances-?","Emily_H",0.3,0.323912593083133
"know-doesnt_dance-?","Emily_H",0.3,0.104966082071934
"BARE-dances-?","Emily_H",0.3,0.0398786964365781
"think-doesnt_dance-?","Emma_H",0.3,0.454339712294754
"think-dances-?","Emma_H",0.3,0.436005389609104
"know-doesnt_dance-?","Emma_H",0.3,0.0719040810697703
"BARE-dances-?","Emma_H",0.3,0.0377508170263722
"think-doesnt_dance-?","Frank_H",0.3,0.490376029972492
"think-dances-?","Frank_H",0.3,0.431320337698256
"know-doesnt_dance-?","Frank_H",0.3,0.0471508976577746
"BARE-dances-?","Frank_H",0.3,0.0311527346714772
"think-dances-?","Grace_H",0.3,0.552565483163471
"think-doesnt_dance-?","Grace_H",0.3,0.411838269634504
"know-doesnt_dance-?","Grace_H",0.3,0.0234663297156207
"BARE-dances-?","Grace_H",0.3,0.0121299174864045
"think-doesnt_dance-?","Isabella_H",0.3,0.575242905918084
"think-dances-?","Isabella_H",0.3,0.326692345063655
"know-doesnt_dance-?","Isabella_H",0.3,0.0819718622837061
"BARE-dances-?","Isabella_H",0.3,0.0160928867345547
"think-doesnt_dance-?","Jackson_H",0.3,0.420487451915168
"think-dances-?","Jackson_H",0.3,0.414466244005673
"know-doesnt_dance-?","Jackson_H",0.3,0.145863871496503
"BARE-dances-?","Jackson_H",0.3,0.0191824325826551
"think-doesnt_dance-?","Jayden_H",0.3,0.542854218709026
"think-dances-?","Jayden_H",0.3,0.40242481590096
"know-doesnt_dance-?","Jayden_H",0.3,0.0335447542545618
"BARE-dances-?","Jayden_H",0.3,0.0211762111354516
"think-doesnt_dance-?","Jon_H",0.3,0.556687312859691
"think-dances-?","Jon_H",0.3,0.326673164234367
"BARE-dances-?","Jon_H",0.3,0.0797541904869058
"know-doesnt_dance-?","Jon_H",0.3,0.0368853324190369
"think-dances-?","Josh_H",0.3,0.504181573962759
"think-doesnt_dance-?","Josh_H",0.3,0.452068418381423
"know-doesnt_dance-?","Josh_H",0.3,0.0234298733162814
"BARE-dances-?","Josh_H",0.3,0.020320134339537
"think-doesnt_dance-?","Josie_H",0.3,0.477717288613983
"think-dances-?","Josie_H",0.3,0.410738784932237
"know-doesnt_dance-?","Josie_H",0.3,0.0966505127042654
"BARE-dances-?","Josie_H",0.3,0.0148934137495144
"think-dances-?","Julian_H",0.3,0.547026651822928
"think-doesnt_dance-?","Julian_H",0.3,0.384513841990033
"know-doesnt_dance-?","Julian_H",0.3,0.0359495140820682
"BARE-dances-?","Julian_H",0.3,0.0325099921049711
"think-doesnt_dance-?","Mary_H",0.3,0.638138755808591
"think-dances-?","Mary_H",0.3,0.2897395998252
"know-doesnt_dance-?","Mary_H",0.3,0.049921781221141
"BARE-dances-?","Mary_H",0.3,0.0221998631450676
"think-dances-?","Mia_H",0.3,0.42435720080199
"think-doesnt_dance-?","Mia_H",0.3,0.4179276564136
"know-doesnt_dance-?","Mia_H",0.3,0.136563362954717
"BARE-dances-?","Mia_H",0.3,0.0211517798296919
"think-doesnt_dance-?","Olivia_H",0.3,0.547223736970497
"think-dances-?","Olivia_H",0.3,0.36091357712944
"know-doesnt_dance-?","Olivia_H",0.3,0.0674744328171535
"BARE-dances-?","Olivia_H",0.3,0.0243882530829098
"think-doesnt_dance-?","Owen_H",0.3,0.47558144307667
"think-dances-?","Owen_H",0.3,0.384932699637312
"know-doesnt_dance-?","Owen_H",0.3,0.125468025842576
"BARE-dances-?","Owen_H",0.3,0.0140178314434414
"think-doesnt_dance-?","Sophia_H",0.3,0.507557295588178
"think-dances-?","Sophia_H",0.3,0.481138933918497
"BARE-dances-?","Sophia_H",0.3,0.0063206008590721
"know-doesnt_dance-?","Sophia_H",0.3,0.00498316963425281
"think-doesnt_dance-?","Tony_H",0.3,0.587179911577555
"think-dances-?","Tony_H",0.3,0.291631856979632
"know-doesnt_dance-?","Tony_H",0.3,0.0826431231039442
"BARE-dances-?","Tony_H",0.3,0.0385451083388693
"think-doesnt_dance-?","Zoe_H",0.3,0.595994813793443
"think-dances-?","Zoe_H",0.3,0.334929708613166
"know-doesnt_dance-?","Zoe_H",0.3,0.0395530925414346
"BARE-dances-?","Zoe_H",0.3,0.0295223850519572
"think-dances-?","Charley_L",0.3,0.449959930442339
"think-doesnt_dance-?","Charley_L",0.3,0.437432773225296
"know-doesnt_dance-?","Charley_L",0.3,0.0789012563816581
"BARE-dances-?","Charley_L",0.3,0.0337060399507081
"think-doesnt_dance-?","Danny_L",0.3,0.596240982518098
"think-dances-?","Danny_L",0.3,0.358316471557376
"know-doesnt_dance-?","Danny_L",0.3,0.0265469507447429
"BARE-dances-?","Danny_L",0.3,0.0188955951797835
"think-dances-?","Emily_L",0.3,0.511886015178724
"think-doesnt_dance-?","Emily_L",0.3,0.379119552760055
"know-doesnt_dance-?","Emily_L",0.3,0.0888511017918218
"BARE-dances-?","Emily_L",0.3,0.0201433302693985
"think-doesnt_dance-?","Emma_L",0.3,0.509619001400546
"think-dances-?","Emma_L",0.3,0.318819521476401
"know-doesnt_dance-?","Emma_L",0.3,0.155512825088862
"BARE-dances-?","Emma_L",0.3,0.0160486520341913
"think-doesnt_dance-?","Frank_L",0.3,0.487767120330413
"think-dances-?","Frank_L",0.3,0.325505842594472
"know-doesnt_dance-?","Frank_L",0.3,0.175842908825982
"BARE-dances-?","Frank_L",0.3,0.0108841282491328
"think-doesnt_dance-?","Grace_L",0.3,0.632209143049547
"think-dances-?","Grace_L",0.3,0.313782869059524
"know-doesnt_dance-?","Grace_L",0.3,0.0281981682335924
"BARE-dances-?","Grace_L",0.3,0.025809819657336
"think-doesnt_dance-?","Isabella_L",0.3,0.669986101064827
"think-dances-?","Isabella_L",0.3,0.247267774139083
"know-doesnt_dance-?","Isabella_L",0.3,0.0549961679282876
"BARE-dances-?","Isabella_L",0.3,0.0277499568678033
"think-doesnt_dance-?","Jackson_L",0.3,0.493110820034
"think-dances-?","Jackson_L",0.3,0.340037411203609
"know-doesnt_dance-?","Jackson_L",0.3,0.130450702352229
"BARE-dances-?","Jackson_L",0.3,0.036401066410162
"think-doesnt_dance-?","Jayden_L",0.3,0.548995802068561
"think-dances-?","Jayden_L",0.3,0.321227242964345
"know-doesnt_dance-?","Jayden_L",0.3,0.11689367177543
"BARE-dances-?","Jayden_L",0.3,0.012883283191664
"think-doesnt_dance-?","Jon_L",0.3,0.522428432212531
"think-dances-?","Jon_L",0.3,0.31108549911268
"know-doesnt_dance-?","Jon_L",0.3,0.160637099625551
"BARE-dances-?","Jon_L",0.3,0.00584896904923878
"think-doesnt_dance-?","Josh_L",0.3,0.489581633611717
"think-dances-?","Josh_L",0.3,0.399967843142092
"know-doesnt_dance-?","Josh_L",0.3,0.0632838129944263
"BARE-dances-?","Josh_L",0.3,0.0471667102517651
"think-dances-?","Josie_L",0.3,0.427747373274446
"think-doesnt_dance-?","Josie_L",0.3,0.316803718096256
"know-doesnt_dance-?","Josie_L",0.3,0.234635212441661
"BARE-dances-?","Josie_L",0.3,0.0208136961876375
"think-doesnt_dance-?","Julian_L",0.3,0.547889783303995
"think-dances-?","Julian_L",0.3,0.35127758133297
"know-doesnt_dance-?","Julian_L",0.3,0.0937067941188654
"BARE-dances-?","Julian_L",0.3,0.00712584124416994
"think-doesnt_dance-?","Mary_L",0.3,0.497651000927611
"think-dances-?","Mary_L",0.3,0.424406671139972
"know-doesnt_dance-?","Mary_L",0.3,0.0569122954506559
"BARE-dances-?","Mary_L",0.3,0.0210300324817609
"think-doesnt_dance-?","Mia_L",0.3,0.603456733836494
"think-dances-?","Mia_L",0.3,0.34076690526876
"know-doesnt_dance-?","Mia_L",0.3,0.0345551682148195
"BARE-dances-?","Mia_L",0.3,0.021221192679926
"think-doesnt_dance-?","Olivia_L",0.3,0.49325658325335
"think-dances-?","Olivia_L",0.3,0.318060612691688
"know-doesnt_dance-?","Olivia_L",0.3,0.125006552545591
"BARE-dances-?","Olivia_L",0.3,0.0636762515093715
"think-doesnt_dance-?","Owen_L",0.3,0.481093602279523
"think-dances-?","Owen_L",0.3,0.39838079576833
"know-doesnt_dance-?","Owen_L",0.3,0.108920517323484
"BARE-dances-?","Owen_L",0.3,0.0116050846286632
