"utterance","prior","speaker_belief","speaker_prob"
"know-doesnt_dance-?","Isabella_L",5,0.0117016094195871
"know-doesnt_dance-?","Isabella_L",6,0.0109948308894055
"know-doesnt_dance-?","Isabella_L",9,0.00818170496241266
"know-doesnt_dance-?","Isabella_L",7,0.00508571841915259
"know-doesnt_dance-?","Isabella_L",8,0.00508571841915259
"know-doesnt_dance-?","Jackson_H",9,0.219887889366763
"know-doesnt_dance-?","Jackson_H",8,0.160933504893528
"know-doesnt_dance-?","Jackson_H",0,0.129211128687431
"know-doesnt_dance-?","Jackson_H",7,0.126543447507403
"know-doesnt_dance-?","Jackson_H",1,0.0978569342434297
"know-doesnt_dance-?","Jackson_H",6,0.0839652810922414
"know-doesnt_dance-?","Jackson_H",2,0.0588190651387475
"know-doesnt_dance-?","Jackson_H",5,0.0544514156832188
"know-doesnt_dance-?","Jackson_H",3,0.0429653938589198
"know-doesnt_dance-?","Jackson_H",4,0.0253659395283168
"know-doesnt_dance-?","Jackson_L",0,0.45138496743937
"know-doesnt_dance-?","Jackson_L",1,0.254161120720331
"know-doesnt_dance-?","Jackson_L",2,0.151188184142546
"know-doesnt_dance-?","Jackson_L",3,0.0714584943146598
"know-doesnt_dance-?","Jackson_L",4,0.0293283169123345
"know-doesnt_dance-?","Jackson_L",5,0.0144685436857211
"know-doesnt_dance-?","Jackson_L",6,0.0121036559514314
"know-doesnt_dance-?","Jackson_L",7,0.0106462094499537
"know-doesnt_dance-?","Jackson_L",8,0.0048164207798297
"know-doesnt_dance-?","Jackson_L",9,0.00044408660382294
"know-doesnt_dance-?","Jayden_H",0,0.144238840763184
"know-doesnt_dance-?","Jayden_H",7,0.135359516777912
"know-doesnt_dance-?","Jayden_H",6,0.133778494595747
"know-doesnt_dance-?","Jayden_H",5,0.119532000318671
"know-doesnt_dance-?","Jayden_H",1,0.106469675969122
"know-doesnt_dance-?","Jayden_H",8,0.105553869022176
"know-doesnt_dance-?","Jayden_H",9,0.0741795039220762
"know-doesnt_dance-?","Jayden_H",4,0.0702462564502076
"know-doesnt_dance-?","Jayden_H",2,0.065235141041022
"know-doesnt_dance-?","Jayden_H",3,0.0454067011398818
"know-doesnt_dance-?","Jayden_L",0,0.614010587214552
"know-doesnt_dance-?","Jayden_L",1,0.144565143541715
"know-doesnt_dance-?","Jayden_L",2,0.0827584073258274
"know-doesnt_dance-?","Jayden_L",3,0.052629502755406
"know-doesnt_dance-?","Jayden_L",4,0.0342192742876372
"know-doesnt_dance-?","Jayden_L",5,0.0224688113828793
"know-doesnt_dance-?","Jayden_L",6,0.020392292833573
"know-doesnt_dance-?","Jayden_L",7,0.011186322021485
"know-doesnt_dance-?","Jayden_L",9,0.00965199355280364
"know-doesnt_dance-?","Jayden_L",8,0.00811766508412229
"know-doesnt_dance-?","Jon_H",9,0.176833119502416
"know-doesnt_dance-?","Jon_H",8,0.172022556619642
"know-doesnt_dance-?","Jon_H",7,0.149573264726924
"know-doesnt_dance-?","Jon_H",0,0.133475500836345
"know-doesnt_dance-?","Jon_H",1,0.0933494202194549
"know-doesnt_dance-?","Jon_H",6,0.0854324294103931
"know-doesnt_dance-?","Jon_H",2,0.0656783008071038
"know-doesnt_dance-?","Jon_H",5,0.0505994500333918
"know-doesnt_dance-?","Jon_H",3,0.0432319662527357
"know-doesnt_dance-?","Jon_H",4,0.0298039915915925
"know-doesnt_dance-?","Jon_L",0,0.417602623853323
"know-doesnt_dance-?","Jon_L",1,0.26999732029843
"know-doesnt_dance-?","Jon_L",2,0.152108087938311
"know-doesnt_dance-?","Jon_L",3,0.0595231993159795
"know-doesnt_dance-?","Jon_L",4,0.0321371330264592
"know-doesnt_dance-?","Jon_L",5,0.0209091916896088
"know-doesnt_dance-?","Jon_L",7,0.0167476980629971
"know-doesnt_dance-?","Jon_L",6,0.0152655176747969
"know-doesnt_dance-?","Jon_L",8,0.00933679479099733
"know-doesnt_dance-?","Jon_L",9,0.00637243334909756
"know-doesnt_dance-?","Josh_H",5,0.1930798199108
"know-doesnt_dance-?","Josh_H",0,0.164444621767721
"know-doesnt_dance-?","Josh_H",1,0.126104835211393
"know-doesnt_dance-?","Josh_H",6,0.109320683619077
"know-doesnt_dance-?","Josh_H",4,0.0926498898157264
"know-doesnt_dance-?","Josh_H",3,0.0901950579577739
"know-doesnt_dance-?","Josh_H",7,0.0806957918728088
"know-doesnt_dance-?","Josh_H",2,0.080206967398482
"know-doesnt_dance-?","Josh_H",8,0.0420545715236664
"know-doesnt_dance-?","Josh_H",9,0.0212477609225524
"know-doesnt_dance-?","Josh_L",0,0.348858325322712
"know-doesnt_dance-?","Josh_L",1,0.254977520875959
"know-doesnt_dance-?","Josh_L",2,0.167199073209782
"know-doesnt_dance-?","Josh_L",3,0.096953069311299
"know-doesnt_dance-?","Josh_L",4,0.0546321559030928
"know-doesnt_dance-?","Josh_L",5,0.035545189042978
"know-doesnt_dance-?","Josh_L",6,0.0180854628794968
"know-doesnt_dance-?","Josh_L",7,0.0132501538880366
"know-doesnt_dance-?","Josh_L",9,0.0068496507389951
"know-doesnt_dance-?","Josh_L",8,0.00364939882764785
"know-doesnt_dance-?","Josie_H",7,0.14475443036693
"know-doesnt_dance-?","Josie_H",8,0.128719524665032
"know-doesnt_dance-?","Josie_H",0,0.128205037350676
"know-doesnt_dance-?","Josie_H",9,0.125804087204655
"know-doesnt_dance-?","Josie_H",6,0.11851549322354
"know-doesnt_dance-?","Josie_H",1,0.104878532677342
"know-doesnt_dance-?","Josie_H",5,0.0800745287883087
"know-doesnt_dance-?","Josie_H",2,0.0681008708911246
"know-doesnt_dance-?","Josie_H",4,0.0618725020852341
"know-doesnt_dance-?","Josie_H",3,0.0390749927471577
"know-doesnt_dance-?","Josie_L",0,0.614848426363025
"know-doesnt_dance-?","Josie_L",1,0.173949759579321
"know-doesnt_dance-?","Josie_L",2,0.0865914487864369
"know-doesnt_dance-?","Josie_L",3,0.0496887354429332
"know-doesnt_dance-?","Josie_L",4,0.0314426104133794
"know-doesnt_dance-?","Josie_L",5,0.0174043562476752
"know-doesnt_dance-?","Josie_L",7,0.0101623136480393
"know-doesnt_dance-?","Josie_L",6,0.0069235154792986
"know-doesnt_dance-?","Josie_L",9,0.00530411672933417
"know-doesnt_dance-?","Josie_L",8,0.00368471731055792
"know-doesnt_dance-?","Julian_H",5,0.188711055927457
"know-doesnt_dance-?","Julian_H",0,0.131177275561747
"know-doesnt_dance-?","Julian_H",4,0.116882611330222
"know-doesnt_dance-?","Julian_H",6,0.114012473869954
"know-doesnt_dance-?","Julian_H",7,0.103997786810603
"know-doesnt_dance-?","Julian_H",1,0.103457927740123
"know-doesnt_dance-?","Julian_H",2,0.0791934140973069
"know-doesnt_dance-?","Julian_H",3,0.0674023428907271
"know-doesnt_dance-?","Julian_H",8,0.0499009900969538
"know-doesnt_dance-?","Julian_H",9,0.0452641216749071
"know-doesnt_dance-?","Julian_L",1,0.188553122945217
"know-doesnt_dance-?","Julian_L",2,0.188410642070426
"know-doesnt_dance-?","Julian_L",0,0.182870726793387
"know-doesnt_dance-?","Julian_L",3,0.166630213469191
"know-doesnt_dance-?","Julian_L",4,0.130047771521436
"know-doesnt_dance-?","Julian_L",5,0.0970175399485931
"know-doesnt_dance-?","Julian_L",7,0.0189342408967212
"know-doesnt_dance-?","Julian_L",6,0.00969203658036258
"know-doesnt_dance-?","Julian_L",8,0.00969203658036258
"know-doesnt_dance-?","Julian_L",9,0.00815166919430282
"know-doesnt_dance-?","Mary_H",9,0.386246587986335
"know-doesnt_dance-?","Mary_H",8,0.132676719052526
"know-doesnt_dance-?","Mary_H",0,0.123645252091035
"know-doesnt_dance-?","Mary_H",1,0.108504764288423
"know-doesnt_dance-?","Mary_H",2,0.0767001230192052
"know-doesnt_dance-?","Mary_H",7,0.0642284108699607
"know-doesnt_dance-?","Mary_H",3,0.0375505382063035
"know-doesnt_dance-?","Mary_H",4,0.0239462228518924
"know-doesnt_dance-?","Mary_H",5,0.0232633123334017
"know-doesnt_dance-?","Mary_H",6,0.0232380693009182
"know-doesnt_dance-?","Mary_L",0,0.452411242561476
"know-doesnt_dance-?","Mary_L",1,0.239571302968513
"know-doesnt_dance-?","Mary_L",2,0.139185199643917
"know-doesnt_dance-?","Mary_L",3,0.0776410612785583
"know-doesnt_dance-?","Mary_L",4,0.0323625471306357
"know-doesnt_dance-?","Mary_L",5,0.0213400811673361
"know-doesnt_dance-?","Mary_L",6,0.0131174447244732
"know-doesnt_dance-?","Mary_L",7,0.0111950346129453
"know-doesnt_dance-?","Mary_L",8,0.0081237068416964
"know-doesnt_dance-?","Mary_L",9,0.00505237907044754
"know-doesnt_dance-?","Mia_H",5,0.204079442219401
"know-doesnt_dance-?","Mia_H",0,0.127179344854258
"know-doesnt_dance-?","Mia_H",4,0.120395127207433
"know-doesnt_dance-?","Mia_H",1,0.117779215135512
"know-doesnt_dance-?","Mia_H",6,0.108770184335981
"know-doesnt_dance-?","Mia_H",2,0.103837010730197
"know-doesnt_dance-?","Mia_H",3,0.0813321841244459
"know-doesnt_dance-?","Mia_H",7,0.0766464807718928
"know-doesnt_dance-?","Mia_H",8,0.0377665011102631
"know-doesnt_dance-?","Mia_H",9,0.0222145095106171
"know-doesnt_dance-?","Mia_L",0,0.486894414431588
"know-doesnt_dance-?","Mia_L",1,0.210071100347073
"know-doesnt_dance-?","Mia_L",2,0.115836222389763
"know-doesnt_dance-?","Mia_L",3,0.0709682229211162
"know-doesnt_dance-?","Mia_L",4,0.0400601357397648
"know-doesnt_dance-?","Mia_L",5,0.0365460462551683
"know-doesnt_dance-?","Mia_L",7,0.0155830711209211
"know-doesnt_dance-?","Mia_L",6,0.0125552806897954
"know-doesnt_dance-?","Mia_L",8,0.00801359537616393
"know-doesnt_dance-?","Mia_L",9,0.00347191072864622
"know-doesnt_dance-?","Olivia_H",7,0.168440066896518
"know-doesnt_dance-?","Olivia_H",0,0.16506150683241
"know-doesnt_dance-?","Olivia_H",8,0.130257518185548
"know-doesnt_dance-?","Olivia_H",6,0.11345719643822
"know-doesnt_dance-?","Olivia_H",9,0.107347988827924
"know-doesnt_dance-?","Olivia_H",1,0.102601703672212
"know-doesnt_dance-?","Olivia_H",2,0.0756017151709107
"know-doesnt_dance-?","Olivia_H",5,0.0535450373212408
"know-doesnt_dance-?","Olivia_H",3,0.046552623920867
"know-doesnt_dance-?","Olivia_H",4,0.0371346427341489
"know-doesnt_dance-?","Olivia_L",0,0.482475710382615
"know-doesnt_dance-?","Olivia_L",1,0.248917622720134
"know-doesnt_dance-?","Olivia_L",2,0.112147355376693
"know-doesnt_dance-?","Olivia_L",3,0.0563827135502058
"know-doesnt_dance-?","Olivia_L",4,0.0349113432395247
"know-doesnt_dance-?","Olivia_L",5,0.0204003780292508
"know-doesnt_dance-?","Olivia_L",7,0.0188655179128551
"know-doesnt_dance-?","Olivia_L",8,0.0142609389051353
"know-doesnt_dance-?","Olivia_L",6,0.00658663966462399
"know-doesnt_dance-?","Olivia_L",9,0.00505178021896197
"know-doesnt_dance-?","Owen_H",9,0.220668838282484
"know-doesnt_dance-?","Owen_H",8,0.147768340481163
"know-doesnt_dance-?","Owen_H",7,0.128024456066462
"know-doesnt_dance-?","Owen_H",0,0.118593808828767
"know-doesnt_dance-?","Owen_H",1,0.10012576681632
"know-doesnt_dance-?","Owen_H",6,0.0730909964860635
"know-doesnt_dance-?","Owen_H",5,0.0729273097599745
"know-doesnt_dance-?","Owen_H",2,0.0637059177801438
"know-doesnt_dance-?","Owen_H",3,0.0423981927109822
"know-doesnt_dance-?","Owen_H",4,0.0326963727876409
"know-doesnt_dance-?","Owen_L",0,0.399359885728574
"know-doesnt_dance-?","Owen_L",1,0.241286225016407
"know-doesnt_dance-?","Owen_L",2,0.144218143579853
"know-doesnt_dance-?","Owen_L",3,0.0667303198519607
"know-doesnt_dance-?","Owen_L",4,0.0430455453018772
"know-doesnt_dance-?","Owen_L",5,0.0379608659161143
"know-doesnt_dance-?","Owen_L",8,0.0238821865567252
"know-doesnt_dance-?","Owen_L",6,0.0207566610413318
"know-doesnt_dance-?","Owen_L",9,0.0129428465917996
"know-doesnt_dance-?","Owen_L",7,0.0098173204153575
"know-doesnt_dance-?","Sophia_H",5,0.157399200796885
"know-doesnt_dance-?","Sophia_H",6,0.142012061204022
"know-doesnt_dance-?","Sophia_H",0,0.13479729635623
"know-doesnt_dance-?","Sophia_H",7,0.120470065909112
"know-doesnt_dance-?","Sophia_H",1,0.107975492530082
"know-doesnt_dance-?","Sophia_H",4,0.0862946088207013
"know-doesnt_dance-?","Sophia_H",2,0.0761002153797908
"know-doesnt_dance-?","Sophia_H",8,0.0712312182662559
"know-doesnt_dance-?","Sophia_H",9,0.0543053642412594
"know-doesnt_dance-?","Sophia_H",3,0.0494144764956612
"know-doesnt_dance-?","Sophia_L",0,0.209197075030021
"know-doesnt_dance-?","Sophia_L",1,0.191148235930543
"know-doesnt_dance-?","Sophia_L",2,0.160411294497416
"know-doesnt_dance-?","Sophia_L",3,0.124778306606892
"know-doesnt_dance-?","Sophia_L",4,0.123921973510159
"know-doesnt_dance-?","Sophia_L",5,0.0921361301434029
"know-doesnt_dance-?","Sophia_L",6,0.0390640075806987
"know-doesnt_dance-?","Sophia_L",7,0.0208261104814672
"know-doesnt_dance-?","Sophia_L",8,0.0192584331097
"know-doesnt_dance-?","Sophia_L",9,0.0192584331097
"know-doesnt_dance-?","Tony_H",8,0.173760540441695
"know-doesnt_dance-?","Tony_H",7,0.158145829955526
"know-doesnt_dance-?","Tony_H",0,0.121070917055442
"know-doesnt_dance-?","Tony_H",6,0.110746061372159
"know-doesnt_dance-?","Tony_H",1,0.104616429059356
"know-doesnt_dance-?","Tony_H",9,0.0956869886666648
"know-doesnt_dance-?","Tony_H",5,0.0773015291092212
"know-doesnt_dance-?","Tony_H",2,0.0710939946589133
"know-doesnt_dance-?","Tony_H",4,0.0495575975266006
"know-doesnt_dance-?","Tony_H",3,0.0380201121544224
"know-doesnt_dance-?","Tony_L",0,0.488640613751335
"know-doesnt_dance-?","Tony_L",1,0.224896143985258
"know-doesnt_dance-?","Tony_L",2,0.119526201737643
"know-doesnt_dance-?","Tony_L",3,0.0708728759133867
"know-doesnt_dance-?","Tony_L",4,0.0301128129986302
"know-doesnt_dance-?","Tony_L",5,0.0257911740758136
"know-doesnt_dance-?","Tony_L",6,0.0137326690113703
"know-doesnt_dance-?","Tony_L",9,0.0107785691781081
"know-doesnt_dance-?","Tony_L",7,0.00930151959085906
"know-doesnt_dance-?","Tony_L",8,0.0063474197575968
"know-doesnt_dance-?","Zoe_H",9,0.16803234389082
"know-doesnt_dance-?","Zoe_H",7,0.160616841872965
"know-doesnt_dance-?","Zoe_H",8,0.147268939168949
"know-doesnt_dance-?","Zoe_H",0,0.124852737603724
"know-doesnt_dance-?","Zoe_H",1,0.100735500382409
"know-doesnt_dance-?","Zoe_H",6,0.0909111270153886
"know-doesnt_dance-?","Zoe_H",2,0.0703822669301517
"know-doesnt_dance-?","Zoe_H",5,0.0667502129383373
"know-doesnt_dance-?","Zoe_H",3,0.0398031364080868
"know-doesnt_dance-?","Zoe_H",4,0.0306468937891681
"know-doesnt_dance-?","Zoe_L",0,0.512218504182502
"know-doesnt_dance-?","Zoe_L",1,0.217140669471348
"know-doesnt_dance-?","Zoe_L",2,0.126167650116285
"know-doesnt_dance-?","Zoe_L",3,0.061068998480544
"know-doesnt_dance-?","Zoe_L",4,0.0310023624036567
"know-doesnt_dance-?","Zoe_L",6,0.0132879549574888
"know-doesnt_dance-?","Zoe_L",7,0.0132879549574888
"know-doesnt_dance-?","Zoe_L",5,0.0120895898082936
"know-doesnt_dance-?","Zoe_L",8,0.00847310684559193
"know-doesnt_dance-?","Zoe_L",9,0.00526320877680109
"think-dances-?","Charley_H",9,0.216238130583034
"think-dances-?","Charley_H",8,0.144219109272138
"think-dances-?","Charley_H",7,0.116101636667423
"think-dances-?","Charley_H",0,0.0860498303072542
"think-dances-?","Charley_H",6,0.0857560231150687
"think-dances-?","Charley_H",1,0.077327124487431
"think-dances-?","Charley_H",2,0.0730719612151231
"think-dances-?","Charley_H",3,0.0679575536922201
"think-dances-?","Charley_H",4,0.066876479947182
"think-dances-?","Charley_H",5,0.0664021507131256
"think-dances-?","Charley_L",0,0.154597773791628
"think-dances-?","Charley_L",1,0.140566150100001
"think-dances-?","Charley_L",2,0.130942333884829
"think-dances-?","Charley_L",3,0.121436638612868
"think-dances-?","Charley_L",4,0.0845478677782017
"think-dances-?","Charley_L",5,0.0785446106328555
"think-dances-?","Charley_L",9,0.0740351025109419
"think-dances-?","Charley_L",8,0.0734786655720017
"think-dances-?","Charley_L",7,0.0720748743516984
"think-dances-?","Charley_L",6,0.0697759827649748
"think-dances-?","Danny_H",7,0.132024471912875
"think-dances-?","Danny_H",8,0.12405358891153
"think-dances-?","Danny_H",6,0.120861695192404
"think-dances-?","Danny_H",5,0.119084998697453
"think-dances-?","Danny_H",9,0.100950641623788
"think-dances-?","Danny_H",0,0.0898197225734244
"think-dances-?","Danny_H",2,0.0812816310256222
"think-dances-?","Danny_H",1,0.0798383455487746
"think-dances-?","Danny_H",4,0.0796402530811329
"think-dances-?","Danny_H",3,0.072444651432995
"think-dances-?","Danny_L",0,0.165304736564456
"think-dances-?","Danny_L",1,0.158097634036153
"think-dances-?","Danny_L",2,0.132945516485867
"think-dances-?","Danny_L",3,0.102341829321692
"think-dances-?","Danny_L",4,0.0824386573007545
"think-dances-?","Danny_L",6,0.076126414007716
"think-dances-?","Danny_L",5,0.0754862855092989
"think-dances-?","Danny_L",9,0.0745057994349183
"think-dances-?","Danny_L",8,0.0664357611599231
"think-dances-?","Danny_L",7,0.0663173661792214
"think-dances-?","Emily_H",5,0.130139909987865
"think-dances-?","Emily_H",4,0.117064989340453
"think-dances-?","Emily_H",6,0.103225838724715
"think-dances-?","Emily_H",2,0.102371238808129
"think-dances-?","Emily_H",0,0.100414376031405
"think-dances-?","Emily_H",1,0.0956336064491049
"think-dances-?","Emily_H",3,0.0919626140849147
"think-dances-?","Emily_H",9,0.0909572439422031
"think-dances-?","Emily_H",7,0.08962990087021
"think-dances-?","Emily_H",8,0.0786002817610009
"think-dances-?","Emily_L",0,0.267354541519816
"think-dances-?","Emily_L",1,0.137050532211303
"think-dances-?","Emily_L",2,0.102750892278121
"think-dances-?","Emily_L",9,0.0766774395143049
"think-dances-?","Emily_L",3,0.0748506166139492
"think-dances-?","Emily_L",7,0.0742032769793961
"think-dances-?","Emily_L",6,0.0723285651421186
"think-dances-?","Emily_L",8,0.0673675846645416
"think-dances-?","Emily_L",5,0.0672545677466676
"think-dances-?","Emily_L",4,0.0601619833297808
"think-dances-?","Emma_H",7,0.134489570359432
"think-dances-?","Emma_H",6,0.127194175445762
"think-dances-?","Emma_H",8,0.119828363647007
"think-dances-?","Emma_H",9,0.117047563078047
"think-dances-?","Emma_H",5,0.105083321717735
"think-dances-?","Emma_H",0,0.0835352937868449
"think-dances-?","Emma_H",4,0.0792387452703096
"think-dances-?","Emma_H",3,0.0791895405241852
"think-dances-?","Emma_H",1,0.0775302013128331
"think-dances-?","Emma_H",2,0.0768632248578441
"think-dances-?","Emma_L",0,0.174818610793827
"think-dances-?","Emma_L",1,0.144768504473257
"think-dances-?","Emma_L",2,0.121355993915519
"think-dances-?","Emma_L",3,0.100059305516281
"think-dances-?","Emma_L",6,0.0850434552463142
"think-dances-?","Emma_L",5,0.0849851478547702
"think-dances-?","Emma_L",9,0.0766548515820241
"think-dances-?","Emma_L",7,0.0746091838365699
"think-dances-?","Emma_L",4,0.0734866299343964
"think-dances-?","Emma_L",8,0.0642183168470409
"think-dances-?","Frank_H",5,0.132890975579381
"think-dances-?","Frank_H",6,0.121287495272449
"think-dances-?","Frank_H",7,0.119239940481158
"think-dances-?","Frank_H",9,0.110237879851881
"think-dances-?","Frank_H",8,0.109564365956365
"think-dances-?","Frank_H",4,0.0935687755627436
"think-dances-?","Frank_H",1,0.0853469564862379
"think-dances-?","Frank_H",3,0.0783726244437063
"think-dances-?","Frank_H",0,0.07699537076736
"think-dances-?","Frank_H",2,0.0724956155987179
"think-dances-?","Frank_L",0,0.283309836967639
"think-dances-?","Frank_L",1,0.145187096920042
"think-dances-?","Frank_L",2,0.110082153109291
"think-dances-?","Frank_L",8,0.0731167868576926
"think-dances-?","Frank_L",7,0.0728561878671924
"think-dances-?","Frank_L",9,0.0715434349671697
"think-dances-?","Frank_L",3,0.0688131004355595
"think-dances-?","Frank_L",4,0.0592257173507919
"think-dances-?","Frank_L",6,0.0582427399844821
"think-dances-?","Frank_L",5,0.0576229455401395
"think-dances-?","Grace_H",9,0.17568712175674
"think-dances-?","Grace_H",8,0.14385605229236
"think-dances-?","Grace_H",7,0.123149081416894
"think-dances-?","Grace_H",6,0.102370003169383
"think-dances-?","Grace_H",0,0.0930327629671161
"think-dances-?","Grace_H",1,0.079607483404485
"think-dances-?","Grace_H",5,0.0766351371878913
"think-dances-?","Grace_H",2,0.0753228709846521
"think-dances-?","Grace_H",3,0.0671900161365725
"think-dances-?","Grace_H",4,0.0631494706839052
"think-dances-?","Grace_L",0,0.177287538763654
"think-dances-?","Grace_L",1,0.15529824905043
"think-dances-?","Grace_L",2,0.138344673847644
"think-dances-?","Grace_L",3,0.093060236736042
"think-dances-?","Grace_L",7,0.0771386985651667
"think-dances-?","Grace_L",6,0.0765132777168781
"think-dances-?","Grace_L",4,0.0741005074258685
"think-dances-?","Grace_L",8,0.0714623710057419
"think-dances-?","Grace_L",9,0.0689495401725096
"think-dances-?","Grace_L",5,0.0678449067160657
"think-dances-?","Isabella_H",5,0.17424350332756
"think-dances-?","Isabella_H",4,0.126226947486582
"think-dances-?","Isabella_H",0,0.0967976207466405
"think-dances-?","Isabella_H",1,0.0937815633208755
"think-dances-?","Isabella_H",2,0.0935989796677718
"think-dances-?","Isabella_H",6,0.090421697744187
"think-dances-?","Isabella_H",3,0.0860983884516119
"think-dances-?","Isabella_H",7,0.0837683765613954
"think-dances-?","Isabella_H",9,0.0793995590231987
"think-dances-?","Isabella_H",8,0.0756633636701776
"think-dances-?","Isabella_L",0,0.321374574527462
"think-dances-?","Isabella_L",1,0.111888989136262
"think-dances-?","Isabella_L",2,0.0897698150657082
"think-dances-?","Isabella_L",9,0.079248852467667
"think-dances-?","Isabella_L",8,0.0760610156843397
"think-dances-?","Isabella_L",7,0.0667559640543672
"think-dances-?","Isabella_L",3,0.0662807785525033
"think-dances-?","Isabella_L",5,0.065828352458137
"think-dances-?","Isabella_L",4,0.0622076154650705
"think-dances-?","Isabella_L",6,0.0605840425884841
"think-dances-?","Jackson_H",9,0.178313928636318
"think-dances-?","Jackson_H",8,0.142093441406078
"think-dances-?","Jackson_H",7,0.126140596959906
"think-dances-?","Jackson_H",0,0.100893393215578
"think-dances-?","Jackson_H",6,0.0956781601770989
"think-dances-?","Jackson_H",1,0.0869720296764734
"think-dances-?","Jackson_H",5,0.0744539825328754
"think-dances-?","Jackson_H",2,0.0685477103409279
"think-dances-?","Jackson_H",3,0.0676667036493215
"think-dances-?","Jackson_H",4,0.0592400534054227
"think-dances-?","Jackson_L",0,0.243695311519345
"think-dances-?","Jackson_L",1,0.15617670443717
"think-dances-?","Jackson_L",2,0.102209023385701
"think-dances-?","Jackson_L",3,0.0837256695047927
"think-dances-?","Jackson_L",8,0.0713862875586831
"think-dances-?","Jackson_L",6,0.0712928023973118
"think-dances-?","Jackson_L",9,0.0699839746459676
"think-dances-?","Jackson_L",7,0.0690248656195463
"think-dances-?","Jackson_L",4,0.0686814518422893
"think-dances-?","Jackson_L",5,0.0638239090891928
"think-dances-?","Jayden_H",7,0.128077204752551
"think-dances-?","Jayden_H",8,0.125112897085454
"think-dances-?","Jayden_H",6,0.119766167191461
"think-dances-?","Jayden_H",5,0.108316658813282
"think-dances-?","Jayden_H",9,0.106312571774709
"think-dances-?","Jayden_H",1,0.0899703060242098
"think-dances-?","Jayden_H",4,0.0866137428124054
"think-dances-?","Jayden_H",0,0.0864918807577761
"think-dances-?","Jayden_H",2,0.0803473065842174
"think-dances-?","Jayden_H",3,0.0689912642039352
"think-dances-?","Jayden_L",0,0.315765889455534
"think-dances-?","Jayden_L",1,0.109247195343691
"think-dances-?","Jayden_L",2,0.0853315747113216
"think-dances-?","Jayden_L",9,0.0739282238765733
"think-dances-?","Jayden_L",7,0.0732793550353946
"think-dances-?","Jayden_L",6,0.0712694252307516
"think-dances-?","Jayden_L",8,0.0691145073673663
"think-dances-?","Jayden_L",4,0.0691094272405467
"think-dances-?","Jayden_L",3,0.0671018276508648
"think-dances-?","Jayden_L",5,0.0658525740879559
"think-dances-?","Jon_H",8,0.155433501512568
"think-dances-?","Jon_H",9,0.154467433406836
"think-dances-?","Jon_H",7,0.129890985811348
"think-dances-?","Jon_H",6,0.100453181171674
"think-dances-?","Jon_H",0,0.0880357425560229
"think-dances-?","Jon_H",5,0.0842609974816746
"think-dances-?","Jon_H",1,0.0774015979651683
"think-dances-?","Jon_H",2,0.0737334026484224
"think-dances-?","Jon_H",4,0.0699142350360784
"think-dances-?","Jon_H",3,0.0664089224102075
"think-dances-?","Jon_L",0,0.217970012429665
"think-dances-?","Jon_L",1,0.157366156792067
"think-dances-?","Jon_L",2,0.121310099030345
"think-dances-?","Jon_L",3,0.081623975756266
"think-dances-?","Jon_L",8,0.076510833658955
"think-dances-?","Jon_L",6,0.0762094484455558
"think-dances-?","Jon_L",9,0.0734673381449646
"think-dances-?","Jon_L",7,0.0700713368421631
"think-dances-?","Jon_L",4,0.0667049067765809
"think-dances-?","Jon_L",5,0.0587658921234374
"think-dances-?","Josh_H",5,0.145489469867685
"think-dances-?","Josh_H",6,0.1170663625945
"think-dances-?","Josh_H",7,0.103864778464113
"think-dances-?","Josh_H",0,0.100038196832425
"think-dances-?","Josh_H",4,0.0992824476188261
"think-dances-?","Josh_H",1,0.0958311405263746
"think-dances-?","Josh_H",3,0.0915070041530484
"think-dances-?","Josh_H",8,0.0851824944497544
"think-dances-?","Josh_H",2,0.0837111637618218
"think-dances-?","Josh_H",9,0.0780269417314515
"think-dances-?","Josh_L",0,0.199640916297073
"think-dances-?","Josh_L",1,0.144685436604861
"think-dances-?","Josh_L",2,0.124236467025556
"think-dances-?","Josh_L",3,0.0932142809332452
"think-dances-?","Josh_L",5,0.0761140977810312
"think-dances-?","Josh_L",7,0.0734667011157913
"think-dances-?","Josh_L",4,0.0733293599078279
"think-dances-?","Josh_L",9,0.0728258282251224
"think-dances-?","Josh_L",8,0.0714303787807099
"think-dances-?","Josh_L",6,0.0710565333287825
"think-dances-?","Josie_H",7,0.136400056345683
"think-dances-?","Josie_H",9,0.132266658378445
"think-dances-?","Josie_H",8,0.130199196296882
"think-dances-?","Josie_H",6,0.121740586480193
"think-dances-?","Josie_H",0,0.0943240161291315
"think-dances-?","Josie_H",5,0.0884794118962951
"think-dances-?","Josie_H",1,0.0845089231625135
"think-dances-?","Josie_H",2,0.0765229827360783
"think-dances-?","Josie_H",4,0.074251880369422
"think-dances-?","Josie_H",3,0.0613062882053569
"think-dances-?","Josie_L",0,0.31904549529567
"think-dances-?","Josie_L",1,0.109676101662194
"think-dances-?","Josie_L",2,0.0857081367772064
"think-dances-?","Josie_L",8,0.0760317564324363
"think-dances-?","Josie_L",9,0.074401481452119
"think-dances-?","Josie_L",6,0.0734154701021136
"think-dances-?","Josie_L",3,0.0709402164560902
"think-dances-?","Josie_L",7,0.0661776510586765
"think-dances-?","Josie_L",4,0.0635915645121303
"think-dances-?","Josie_L",5,0.0610121262513641
"think-dances-?","Julian_H",5,0.14332800581065
"think-dances-?","Julian_H",6,0.114394558748947
"think-dances-?","Julian_H",7,0.111657863053128
