"utterance","prior","speaker_belief","speaker_prob"
"know-doesnt_dance-?","Jackson_H",7,0.0127174959156265
"know-doesnt_dance-?","Jackson_H",8,0.0161734825956419
"know-doesnt_dance-?","Jackson_H",9,0.0220857067373593
"know-doesnt_dance-?","Jackson_L",0,0.352362839479737
"know-doesnt_dance-?","Jackson_L",1,0.351744655569759
"know-doesnt_dance-?","Jackson_L",2,0.26297785842639
"know-doesnt_dance-?","Jackson_L",3,0.0266812602489709
"know-doesnt_dance-?","Jackson_L",4,0.00180425485254086
"know-doesnt_dance-?","Jackson_L",5,0.00147630536631335
"know-doesnt_dance-?","Jackson_L",6,0.00131231448112728
"know-doesnt_dance-?","Jackson_L",7,0.00114831290809832
"know-doesnt_dance-?","Jackson_L",8,0.000492198667062628
"know-doesnt_dance-?","Jayden_H",0,0.338257580958539
"know-doesnt_dance-?","Jayden_H",1,0.326283888714514
"know-doesnt_dance-?","Jayden_H",2,0.242182368673162
"know-doesnt_dance-?","Jayden_H",3,0.03207017038991
"know-doesnt_dance-?","Jayden_H",4,0.00589487535688872
"know-doesnt_dance-?","Jayden_H",5,0.0113105746881509
"know-doesnt_dance-?","Jayden_H",6,0.0130099283343248
"know-doesnt_dance-?","Jayden_H",7,0.0133187620458984
"know-doesnt_dance-?","Jayden_H",8,0.0103831060596401
"know-doesnt_dance-?","Jayden_H",9,0.00728874477897261
"know-doesnt_dance-?","Jayden_L",0,0.346561909563478
"know-doesnt_dance-?","Jayden_L",1,0.365309723002172
"know-doesnt_dance-?","Jayden_L",2,0.239313772653307
"know-doesnt_dance-?","Jayden_L",3,0.0400277338358459
"know-doesnt_dance-?","Jayden_L",4,0.00152048258338093
"know-doesnt_dance-?","Jayden_L",5,0.00190300245825901
"know-doesnt_dance-?","Jayden_L",6,0.00224884822648749
"know-doesnt_dance-?","Jayden_L",7,0.00121116817581491
"know-doesnt_dance-?","Jayden_L",8,0.000865179641958732
"know-doesnt_dance-?","Jayden_L",9,0.00103817985929619
"know-doesnt_dance-?","Jon_H",0,0.346175536710055
"know-doesnt_dance-?","Jon_H",1,0.335724761789586
"know-doesnt_dance-?","Jon_H",2,0.222511172212177
"know-doesnt_dance-?","Jon_H",3,0.0304232837243344
"know-doesnt_dance-?","Jon_H",4,0.00178054736970897
"know-doesnt_dance-?","Jon_H",5,0.00424651323981758
"know-doesnt_dance-?","Jon_H",6,0.00864796262286426
"know-doesnt_dance-?","Jon_H",7,0.0151529655847207
"know-doesnt_dance-?","Jon_H",8,0.0174253110644032
"know-doesnt_dance-?","Jon_H",9,0.017911945682333
"know-doesnt_dance-?","Jon_L",0,0.36218125318982
"know-doesnt_dance-?","Jon_L",1,0.353578136033921
"know-doesnt_dance-?","Jon_L",2,0.232739403280114
"know-doesnt_dance-?","Jon_L",3,0.0428897054122091
"know-doesnt_dance-?","Jon_L",4,0.002138322293886
"know-doesnt_dance-?","Jon_L",5,0.00187374930967426
"know-doesnt_dance-?","Jon_L",6,0.00170346538583057
"know-doesnt_dance-?","Jon_L",7,0.00187374930967426
"know-doesnt_dance-?","Jon_L",8,0.00102221578487095
"know-doesnt_dance-?","Josh_H",0,0.346742885769039
"know-doesnt_dance-?","Josh_H",1,0.330350125101625
"know-doesnt_dance-?","Josh_H",2,0.239774289477252
"know-doesnt_dance-?","Josh_H",3,0.0298068143094845
"know-doesnt_dance-?","Josh_H",4,0.00780064406865721
"know-doesnt_dance-?","Josh_H",5,0.0197253346009449
"know-doesnt_dance-?","Josh_H",6,0.0109623686092519
"know-doesnt_dance-?","Josh_H",7,0.00834234517324077
"know-doesnt_dance-?","Josh_H",8,0.00432944787816393
"know-doesnt_dance-?","Josh_H",9,0.00216574501234041
"know-doesnt_dance-?","Josh_L",0,0.360190638444163
"know-doesnt_dance-?","Josh_L",1,0.349028923699067
"know-doesnt_dance-?","Josh_L",2,0.252304906285439
"know-doesnt_dance-?","Josh_L",3,0.0269830731948304
"know-doesnt_dance-?","Josh_L",4,0.0040126914952079
"know-doesnt_dance-?","Josh_L",5,0.00356100853589881
"know-doesnt_dance-?","Josh_L",6,0.00178113842594259
"know-doesnt_dance-?","Josh_L",7,0.00142501223440847
"know-doesnt_dance-?","Josh_L",9,0.000712607685043204
"know-doesnt_dance-?","Josie_H",0,0.342686924775905
"know-doesnt_dance-?","Josie_H",1,0.333344309912894
"know-doesnt_dance-?","Josie_H",2,0.235394316225548
"know-doesnt_dance-?","Josie_H",3,0.0233844619216971
"know-doesnt_dance-?","Josie_H",4,0.00497558255912843
"know-doesnt_dance-?","Josie_H",5,0.00732985459429078
"know-doesnt_dance-?","Josie_H",6,0.0121038939140623
"know-doesnt_dance-?","Josie_H",7,0.0147848594988464
"know-doesnt_dance-?","Josie_H",8,0.0131468703260009
"know-doesnt_dance-?","Josie_H",9,0.0128489262716259
"know-doesnt_dance-?","Josie_L",0,0.347734581682195
"know-doesnt_dance-?","Josie_L",1,0.367596923383518
"know-doesnt_dance-?","Josie_L",2,0.23363628927149
"know-doesnt_dance-?","Josie_L",3,0.0447221174173298
"know-doesnt_dance-?","Josie_L",4,0.0018589044789653
"know-doesnt_dance-?","Josie_L",5,0.00166901714410793
"know-doesnt_dance-?","Josie_L",6,0.000741920067587453
"know-doesnt_dance-?","Josie_L",7,0.00111279928024561
"know-doesnt_dance-?","Josie_L",8,0.000370986978085821
"know-doesnt_dance-?","Josie_L",9,0.000556460296474628
"know-doesnt_dance-?","Julian_H",0,0.346577382239051
"know-doesnt_dance-?","Julian_H",1,0.332180259017265
"know-doesnt_dance-?","Julian_H",2,0.226518747150066
"know-doesnt_dance-?","Julian_H",3,0.0347069684500385
"know-doesnt_dance-?","Julian_H",4,0.00965211725187184
"know-doesnt_dance-?","Julian_H",5,0.0186639578699266
"know-doesnt_dance-?","Julian_H",6,0.011406490895775
"know-doesnt_dance-?","Julian_H",7,0.0106162291095689
"know-doesnt_dance-?","Julian_H",8,0.0050766503881657
"know-doesnt_dance-?","Julian_H",9,0.00460119762827113
"know-doesnt_dance-?","Julian_L",0,0.374503212949353
"know-doesnt_dance-?","Julian_L",1,0.350503319509681
"know-doesnt_dance-?","Julian_L",2,0.21695997682532
"know-doesnt_dance-?","Julian_L",3,0.0316445668330847
"know-doesnt_dance-?","Julian_L",4,0.0125368951640775
"know-doesnt_dance-?","Julian_L",5,0.00996191213769708
"know-doesnt_dance-?","Julian_L",7,0.00202941153790892
"know-doesnt_dance-?","Julian_L",8,0.00101491422730408
"know-doesnt_dance-?","Julian_L",9,0.000845790815574782
"know-doesnt_dance-?","Mary_H",0,0.336793025267231
"know-doesnt_dance-?","Mary_H",1,0.318635538506169
"know-doesnt_dance-?","Mary_H",2,0.244519314043765
"know-doesnt_dance-?","Mary_H",3,0.0375648065694741
"know-doesnt_dance-?","Mary_H",4,0.00123532983128374
"know-doesnt_dance-?","Mary_H",5,0.00169840124841178
"know-doesnt_dance-?","Mary_H",6,0.00216137601558154
"know-doesnt_dance-?","Mary_H",7,0.00632380452718053
"know-doesnt_dance-?","Mary_H",8,0.0130903095469429
"know-doesnt_dance-?","Mary_H",9,0.0379780944439612
"know-doesnt_dance-?","Mary_L",0,0.357075499439415
"know-doesnt_dance-?","Mary_L",1,0.357470249410393
"know-doesnt_dance-?","Mary_L",2,0.240860853995462
"know-doesnt_dance-?","Mary_L",3,0.0361579294599413
"know-doesnt_dance-?","Mary_L",4,0.00264592860421719
"know-doesnt_dance-?","Mary_L",5,0.00192962458484204
"know-doesnt_dance-?","Mary_L",6,0.00122811226206151
"know-doesnt_dance-?","Mary_L",7,0.00122811226206151
"know-doesnt_dance-?","Mary_L",8,0.0008772835429432
"know-doesnt_dance-?","Mary_L",9,0.000526406438663619
"know-doesnt_dance-?","Mia_H",0,0.351042822062782
"know-doesnt_dance-?","Mia_H",1,0.325359892163004
"know-doesnt_dance-?","Mia_H",2,0.243555609358023
"know-doesnt_dance-?","Mia_H",3,0.0245773683110277
"know-doesnt_dance-?","Mia_H",4,0.00987121370768524
"know-doesnt_dance-?","Mia_H",5,0.0205184359110589
"know-doesnt_dance-?","Mia_H",6,0.0110836419062682
"know-doesnt_dance-?","Mia_H",7,0.00787652547058118
"know-doesnt_dance-?","Mia_H",8,0.00386128318330321
"know-doesnt_dance-?","Mia_H",9,0.00225320792626667
"know-doesnt_dance-?","Mia_L",0,0.35206145366632
"know-doesnt_dance-?","Mia_L",1,0.359247234341472
"know-doesnt_dance-?","Mia_L",2,0.245538877920085
"know-doesnt_dance-?","Mia_L",3,0.032982935973545
"know-doesnt_dance-?","Mia_L",4,0.0022981826962505
"know-doesnt_dance-?","Mia_L",5,0.00393466652784258
"know-doesnt_dance-?","Mia_L",6,0.00136927930636631
"know-doesnt_dance-?","Mia_L",7,0.00171148251042847
"know-doesnt_dance-?","Mia_L",8,0.000855887057690944
"know-doesnt_dance-?","Olivia_H",0,0.348501128813344
"know-doesnt_dance-?","Olivia_H",1,0.333933923327276
"know-doesnt_dance-?","Olivia_H",2,0.223232282507441
"know-doesnt_dance-?","Olivia_H",3,0.0329561645924254
"know-doesnt_dance-?","Olivia_H",4,0.00235220471150457
"know-doesnt_dance-?","Olivia_H",5,0.00495423515559903
"know-doesnt_dance-?","Olivia_H",6,0.0118085039460603
"know-doesnt_dance-?","Olivia_H",7,0.0175311713045854
"know-doesnt_dance-?","Olivia_H",8,0.0135586207337586
"know-doesnt_dance-?","Olivia_H",9,0.0111717649080056
"know-doesnt_dance-?","Olivia_L",0,0.362026394893713
"know-doesnt_dance-?","Olivia_L",1,0.348519769003271
"know-doesnt_dance-?","Olivia_L",2,0.250849413700829
"know-doesnt_dance-?","Olivia_L",3,0.0290102674790787
"know-doesnt_dance-?","Olivia_L",4,0.00244191233962868
"know-doesnt_dance-?","Olivia_L",5,0.0022675678645008
"know-doesnt_dance-?","Olivia_L",6,0.00069792868844786
"know-doesnt_dance-?","Olivia_L",7,0.00209321134937886
"know-doesnt_dance-?","Olivia_L",8,0.00157007016127261
"know-doesnt_dance-?","Olivia_L",9,0.000523464519879204
"know-doesnt_dance-?","Owen_H",0,0.344599755899497
"know-doesnt_dance-?","Owen_H",1,0.329898167699255
"know-doesnt_dance-?","Owen_H",2,0.231866236802658
"know-doesnt_dance-?","Owen_H",3,0.0285255163394897
"know-doesnt_dance-?","Owen_H",4,0.00139044834020817
"know-doesnt_dance-?","Owen_H",5,0.00704183259788813
"know-doesnt_dance-?","Owen_H",6,0.00688898213487522
"know-doesnt_dance-?","Owen_H",7,0.01284250012962
"know-doesnt_dance-?","Owen_H",8,0.0148235233575431
"know-doesnt_dance-?","Owen_H",9,0.022123036698966
"know-doesnt_dance-?","Owen_L",0,0.356522874715681
"know-doesnt_dance-?","Owen_L",1,0.350322932620146
"know-doesnt_dance-?","Owen_L",2,0.249473848178343
"know-doesnt_dance-?","Owen_L",3,0.0297278383424626
"know-doesnt_dance-?","Owen_L",4,0.00266233203546932
"know-doesnt_dance-?","Owen_L",5,0.00388007322152383
"know-doesnt_dance-?","Owen_L",6,0.00229350198556505
"know-doesnt_dance-?","Owen_L",7,0.00105880205136104
"know-doesnt_dance-?","Owen_L",8,0.00264616082594946
"know-doesnt_dance-?","Owen_L",9,0.00141163602349884
"know-doesnt_dance-?","Sophia_H",0,0.348051343441653
"know-doesnt_dance-?","Sophia_H",1,0.338014641872031
"know-doesnt_dance-?","Sophia_H",2,0.220044317315312
"know-doesnt_dance-?","Sophia_H",3,0.0308249698395033
"know-doesnt_dance-?","Sophia_H",4,0.00787143478805529
"know-doesnt_dance-?","Sophia_H",5,0.0159363285153598
"know-doesnt_dance-?","Sophia_H",6,0.0143788393624988
"know-doesnt_dance-?","Sophia_H",7,0.0121965712181975
"know-doesnt_dance-?","Sophia_H",8,0.00720070194733657
"know-doesnt_dance-?","Sophia_H",9,0.00548085170005232
"know-doesnt_dance-?","Sophia_L",0,0.368844440462545
"know-doesnt_dance-?","Sophia_L",1,0.345094940883779
"know-doesnt_dance-?","Sophia_L",2,0.225636790422101
"know-doesnt_dance-?","Sophia_L",3,0.029347876868627
"know-doesnt_dance-?","Sophia_L",4,0.0110734281608794
"know-doesnt_dance-?","Sophia_L",5,0.00947729451282205
"know-doesnt_dance-?","Sophia_L",6,0.00414004647204002
"know-doesnt_dance-?","Sophia_L",7,0.00224339133555101
"know-doesnt_dance-?","Sophia_L",8,0.00207089544082794
"know-doesnt_dance-?","Sophia_L",9,0.00207089544082794
"know-doesnt_dance-?","Tony_H",0,0.33842715636553
"know-doesnt_dance-?","Tony_H",1,0.326091534195795
"know-doesnt_dance-?","Tony_H",2,0.238823209135759
"know-doesnt_dance-?","Tony_H",3,0.0316421862092709
"know-doesnt_dance-?","Tony_H",4,0.00349613500122702
"know-doesnt_dance-?","Tony_H",5,0.00714532050988636
"know-doesnt_dance-?","Tony_H",6,0.0111050437444017
"know-doesnt_dance-?","Tony_H",7,0.0160053156439722
"know-doesnt_dance-?","Tony_H",8,0.0175837430398927
"know-doesnt_dance-?","Tony_H",9,0.0096803561542655
"know-doesnt_dance-?","Tony_L",0,0.351504182446097
"know-doesnt_dance-?","Tony_L",1,0.361664822439209
"know-doesnt_dance-?","Tony_L",2,0.242443967367816
"know-doesnt_dance-?","Tony_L",3,0.0362785694843985
"know-doesnt_dance-?","Tony_L",4,0.00133995736352194
"know-doesnt_dance-?","Tony_L",5,0.00236861295961514
"know-doesnt_dance-?","Tony_L",6,0.00152293570056375
"know-doesnt_dance-?","Tony_L",7,0.00101539291114911
"know-doesnt_dance-?","Tony_L",8,0.000676974134623046
"know-doesnt_dance-?","Tony_L",9,0.00118458519300557
"know-doesnt_dance-?","Zoe_H",0,0.345675882994931
"know-doesnt_dance-?","Zoe_H",1,0.334449230312384
"know-doesnt_dance-?","Zoe_H",2,0.221178095544559
"know-doesnt_dance-?","Zoe_H",3,0.0328239559127543
"know-doesnt_dance-?","Zoe_H",4,0.00151395187229107
"know-doesnt_dance-?","Zoe_H",5,0.00640135292403795
"know-doesnt_dance-?","Zoe_H",6,0.0092912873474656
"know-doesnt_dance-?","Zoe_H",7,0.016424296944181
"know-doesnt_dance-?","Zoe_H",8,0.0150601374825998
"know-doesnt_dance-?","Zoe_H",9,0.017181808664796
"know-doesnt_dance-?","Zoe_L",0,0.356523182005911
"know-doesnt_dance-?","Zoe_L",1,0.353580475014865
"know-doesnt_dance-?","Zoe_L",2,0.250654021182835
"know-doesnt_dance-?","Zoe_L",3,0.0326023395376316
"know-doesnt_dance-?","Zoe_L",4,0.00138819699175978
"know-doesnt_dance-?","Zoe_L",5,0.000905527129655531
"know-doesnt_dance-?","Zoe_L",6,0.00144868789380821
"know-doesnt_dance-?","Zoe_L",7,0.00144868789380821
"know-doesnt_dance-?","Zoe_L",8,0.000905527129655531
"know-doesnt_dance-?","Zoe_L",9,0.000543355220070179
"think-dances-?","Charley_H",0,0.00887948024085384
"think-dances-?","Charley_H",1,0.0278942679219321
"think-dances-?","Charley_H",2,0.077106163904797
"think-dances-?","Charley_H",3,0.200905367975502
"think-dances-?","Charley_H",4,0.105213424880491
"think-dances-?","Charley_H",5,0.112853619025575
"think-dances-?","Charley_H",6,0.177160755062863
"think-dances-?","Charley_H",7,0.0834585797359673
"think-dances-?","Charley_H",8,0.06846382788061
"think-dances-?","Charley_H",9,0.13806451337141
"think-dances-?","Charley_L",0,0.0618240111958611
"think-dances-?","Charley_L",1,0.0673307603765202
"think-dances-?","Charley_L",2,0.0873459399383661
"think-dances-?","Charley_L",3,0.157470976208908
"think-dances-?","Charley_L",4,0.108403159431059
"think-dances-?","Charley_L",5,0.186208042989996
"think-dances-?","Charley_L",6,0.206272113444604
"think-dances-?","Charley_L",7,0.0949898602924078
"think-dances-?","Charley_L",8,0.0222878450606379
"think-dances-?","Charley_L",9,0.00786729106163938
"think-dances-?","Danny_H",0,0.00966984448782095
"think-dances-?","Danny_H",1,0.0294431814991408
"think-dances-?","Danny_H",2,0.118408228245229
"think-dances-?","Danny_H",3,0.237152480459069
"think-dances-?","Danny_H",4,0.111714232966435
"think-dances-?","Danny_H",5,0.123897696576789
"think-dances-?","Danny_H",6,0.190660659108934
"think-dances-?","Danny_H",7,0.0974117972347331
"think-dances-?","Danny_H",8,0.0477163586885204
"think-dances-?","Danny_H",9,0.0339255207333282
"think-dances-?","Danny_L",0,0.074226577754322
"think-dances-?","Danny_L",1,0.0691336479320816
"think-dances-?","Danny_L",2,0.0777438805038218
"think-dances-?","Danny_L",3,0.159475295692528
"think-dances-?","Danny_L",4,0.174033646373323
"think-dances-?","Danny_L",5,0.116014853602032
"think-dances-?","Danny_L",6,0.224538774143273
"think-dances-?","Danny_L",7,0.0810155847886359
"think-dances-?","Danny_L",8,0.0135619295340295
"think-dances-?","Danny_L",9,0.0102558096759537
"think-dances-?","Emily_H",0,0.0148347125297853
"think-dances-?","Emily_H",1,0.0176341632912074
"think-dances-?","Emily_H",2,0.101224067713649
"think-dances-?","Emily_H",3,0.219505703408355
"think-dances-?","Emily_H",4,0.127744669134682
"think-dances-?","Emily_H",5,0.178500131656869
"think-dances-?","Emily_H",6,0.194258872110212
"think-dances-?","Emily_H",7,0.108813227512088
"think-dances-?","Emily_H",8,0.0190738202031558
"think-dances-?","Emily_H",9,0.0184106324399958
"think-dances-?","Emily_L",0,0.163141687847618
"think-dances-?","Emily_L",1,0.0406979052311474
"think-dances-?","Emily_L",2,0.0609534073885287
"think-dances-?","Emily_L",3,0.164996635236036
"think-dances-?","Emily_L",4,0.155293926086937
"think-dances-?","Emily_L",5,0.125317936155623
"think-dances-?","Emily_L",6,0.180810444855931
"think-dances-?","Emily_L",7,0.0804757076855644
"think-dances-?","Emily_L",8,0.0206419842237995
"think-dances-?","Emily_L",9,0.00767036528881503
"think-dances-?","Emma_H",0,0.0101744819025015
"think-dances-?","Emma_H",1,0.0269259413633656
"think-dances-?","Emma_H",2,0.0918138244305118
"think-dances-?","Emma_H",3,0.204345426003216
"think-dances-?","Emma_H",4,0.132663232138039
"think-dances-?","Emma_H",5,0.140635006761321
"think-dances-?","Emma_H",6,0.182021832554947
"think-dances-?","Emma_H",7,0.112263971186964
"think-dances-?","Emma_H",8,0.0580573996959843
"think-dances-?","Emma_H",9,0.04109888396315
"think-dances-?","Emma_L",0,0.0775413284352868
"think-dances-?","Emma_L",1,0.0627083885666777
"think-dances-?","Emma_L",2,0.0712047270006371
"think-dances-?","Emma_L",3,0.157015723079379
"think-dances-?","Emma_L",4,0.132784280286985
"think-dances-?","Emma_L",5,0.126623164293282
"think-dances-?","Emma_L",6,0.228278954674182
"think-dances-?","Emma_L",7,0.117937247226692
"think-dances-?","Emma_L",8,0.0174582603881063
"think-dances-?","Emma_L",9,0.00844792604877105
"think-dances-?","Frank_H",0,0.00762764706954705
"think-dances-?","Frank_H",1,0.0293247629685652
"think-dances-?","Frank_H",2,0.104253066121717
"think-dances-?","Frank_H",3,0.225744121488615
"think-dances-?","Frank_H",4,0.146575860294127
"think-dances-?","Frank_H",5,0.158236645280988
"think-dances-?","Frank_H",6,0.171072776424708
"think-dances-?","Frank_H",7,0.083114629598213
"think-dances-?","Frank_H",8,0.0430954547527219
"think-dances-?","Frank_H",9,0.0309550360007989
"think-dances-?","Frank_L",0,0.171896599640382
"think-dances-?","Frank_L",1,0.0468818404525531
"think-dances-?","Frank_L",2,0.078900932285145
"think-dances-?","Frank_L",3,0.201580515835016
"think-dances-?","Frank_L",4,0.111797122952581
"think-dances-?","Frank_L",5,0.122447657363013
"think-dances-?","Frank_L",6,0.155152144057189
"think-dances-?","Frank_L",7,0.0889803181456691
"think-dances-?","Frank_L",8,0.0137339992224129
"think-dances-?","Frank_L",9,0.00862887004603961
"think-dances-?","Grace_H",0,0.00893084847981796
"think-dances-?","Grace_H",1,0.0222020259181698
"think-dances-?","Grace_H",2,0.0894834443575641
"think-dances-?","Grace_H",3,0.157108110761218
"think-dances-?","Grace_H",4,0.134401548241171
"think-dances-?","Grace_H",5,0.169477990759011
"think-dances-?","Grace_H",6,0.158320056388553
"think-dances-?","Grace_H",7,0.089568967864729
"think-dances-?","Grace_H",8,0.0663080722707322
"think-dances-?","Grace_H",9,0.104198934959035
"think-dances-?","Grace_L",0,0.0875305883660677
"think-dances-?","Grace_L",1,0.0665809800963332
"think-dances-?","Grace_L",2,0.0855235812890629
"think-dances-?","Grace_L",3,0.164084813025304
"think-dances-?","Grace_L",4,0.147965530959683
"think-dances-?","Grace_L",5,0.106050764822513
"think-dances-?","Grace_L",6,0.224454109568609
"think-dances-?","Grace_L",7,0.0905716890290147
"think-dances-?","Grace_L",8,0.018967449967971
"think-dances-?","Grace_L",9,0.00827049287544102
"think-dances-?","Isabella_H",0,0.0138745535124262
"think-dances-?","Isabella_H",1,0.0226145048526196
"think-dances-?","Isabella_H",2,0.117971824670532
"think-dances-?","Isabella_H",3,0.228974995138863
"think-dances-?","Isabella_H",4,0.172226422317235
"think-dances-?","Isabella_H",5,0.158634375207887
"think-dances-?","Isabella_H",6,0.169812670355682
"think-dances-?","Isabella_H",7,0.0866854325034423
"think-dances-?","Isabella_H",8,0.0190582636879629
"think-dances-?","Isabella_H",9,0.0101469577533507
"think-dances-?","Isabella_L",0,0.205585523369723
"think-dances-?","Isabella_L",1,0.0244277647628324
"think-dances-?","Isabella_L",2,0.0795102162899314
"think-dances-?","Isabella_L",3,0.171123933159735
"think-dances-?","Isabella_L",4,0.120495978154443
"think-dances-?","Isabella_L",5,0.103061785105196
"think-dances-?","Isabella_L",6,0.195450951305128
"think-dances-?","Isabella_L",7,0.0741272425468
"think-dances-?","Isabella_L",8,0.0184672936617341
"think-dances-?","Isabella_L",9,0.00774931164447774
"think-dances-?","Jackson_H",0,0.00959377878155661
"think-dances-?","Jackson_H",1,0.019762932626334
"think-dances-?","Jackson_H",2,0.0688844141676214
"think-dances-?","Jackson_H",3,0.228874969592086
"think-dances-?","Jackson_H",4,0.131223391785449
"think-dances-?","Jackson_H",5,0.127049223576138
"think-dances-?","Jackson_H",6,0.169135032236344
"think-dances-?","Jackson_H",7,0.0835895366071806
"think-dances-?","Jackson_H",8,0.0627777786109945
"think-dances-?","Jackson_H",9,0.0991089420162948
"think-dances-?","Jackson_L",0,0.148099701025521
"think-dances-?","Jackson_L",1,0.06663527519922
"think-dances-?","Jackson_L",2,0.0841140618885782
"think-dances-?","Jackson_L",3,0.14222097095571
"think-dances-?","Jackson_L",4,0.140500934822449
"think-dances-?","Jackson_L",5,0.116906829165237
"think-dances-?","Jackson_L",6,0.184121556042436
"think-dances-?","Jackson_L",7,0.087573182190227
"think-dances-?","Jackson_L",8,0.0188787350454615
"think-dances-?","Jackson_L",9,0.0109487536651598
"think-dances-?","Jayden_H",0,0.00762348660770741
"think-dances-?","Jayden_H",1,0.0344305623869919
"think-dances-?","Jayden_H",2,0.112066123035702
"think-dances-?","Jayden_H",3,0.206335401029279
"think-dances-?","Jayden_H",4,0.14656328579238
"think-dances-?","Jayden_H",5,0.134618992381621
"think-dances-?","Jayden_H",6,0.159134076920412
"think-dances-?","Jayden_H",7,0.109040072878997
"think-dances-?","Jayden_H",8,0.052710357943527
"think-dances-?","Jayden_H",9,0.0374776410233826
"think-dances-?","Jayden_L",0,0.204388956983319
"think-dances-?","Jayden_L",1,0.0210446436956708
"think-dances-?","Jayden_L",2,0.0788322729093064
"think-dances-?","Jayden_L",3,0.147531511531499
"think-dances-?","Jayden_L",4,0.133145554313873
"think-dances-?","Jayden_L",5,0.102631556395603
"think-dances-?","Jayden_L",6,0.211271738295909
"think-dances-?","Jayden_L",7,0.0751155591139662
"think-dances-?","Jayden_L",8,0.0172752059363017
"think-dances-?","Jayden_L",9,0.0087630008245508
"think-dances-?","Jon_H",0,0.00913136885441323
"think-dances-?","Jon_H",1,0.0245225575680208
"think-dances-?","Jon_H",2,0.0982408672317252
"think-dances-?","Jon_H",3,0.191289188760195
"think-dances-?","Jon_H",4,0.128577064001094
"think-dances-?","Jon_H",5,0.112297024661635
"think-dances-?","Jon_H",6,0.168073368079285
"think-dances-?","Jon_H",7,0.10554006693887
"think-dances-?","Jon_H",8,0.0781301313410632
"think-dances-?","Jon_H",9,0.0841983625636977
"think-dances-?","Jon_L",0,0.129307708974371
"think-dances-?","Jon_L",1,0.0683689839512693
"think-dances-?","Jon_L",2,0.0626996724481109
"think-dances-?","Jon_L",3,0.152997801385889
"think-dances-?","Jon_L",4,0.119201171142934
"think-dances-?","Jon_L",5,0.139986537892232
"think-dances-?","Jon_L",6,0.199275394878119
"think-dances-?","Jon_L",7,0.099963246314786
"think-dances-?","Jon_L",8,0.0192753726950927
"think-dances-?","Jon_L",9,0.00892411031719571
"think-dances-?","Josh_H",0,0.018291089957056
"think-dances-?","Josh_H",1,0.0215201809488736
"think-dances-?","Josh_H",2,0.100075265973759
"think-dances-?","Josh_H",3,0.214451161356605
"think-dances-?","Josh_H",4,0.143101266736276
"think-dances-?","Josh_H",5,0.128136419862966
"think-dances-?","Josh_H",6,0.238413129531049
"think-dances-?","Josh_H",7,0.0931431923779505
"think-dances-?","Josh_H",8,0.0315429417217439
"think-dances-?","Josh_H",9,0.0113253515337199
"think-dances-?","Josh_L",0,0.114348229161669
"think-dances-?","Josh_L",1,0.0631012448681791
"think-dances-?","Josh_L",2,0.0786129068894754
"think-dances-?","Josh_L",3,0.198832174556047
"think-dances-?","Josh_L",4,0.130590118276291
"think-dances-?","Josh_L",5,0.135863008005078
"think-dances-?","Josh_L",6,0.153515970855146
"think-dances-?","Josh_L",7,0.0940125398751034
"think-dances-?","Josh_L",8,0.0219472929863315
"think-dances-?","Josh_L",9,0.0091765145266793
"think-dances-?","Josie_H",0,0.00810669553374469
"think-dances-?","Josie_H",1,0.0299303557902844
"think-dances-?","Josie_H",2,0.123135436445854
"think-dances-?","Josie_H",3,0.214988571216762
"think-dances-?","Josie_H",4,0.137281694767497
"think-dances-?","Josie_H",5,0.0787463814621901
"think-dances-?","Josie_H",6,0.198543048931958
"think-dances-?","Josie_H",7,0.0867592211838385
"think-dances-?","Josie_H",8,0.06126594905031
"think-dances-?","Josie_H",9,0.0612426456175613
"think-dances-?","Josie_L",0,0.207046433324387
"think-dances-?","Josie_L",1,0.0246870155736643
"think-dances-?","Josie_L",2,0.0927772523497777
"think-dances-?","Josie_L",3,0.177100496542128
"think-dances-?","Josie_L",4,0.109201209417948
"think-dances-?","Josie_L",5,0.116413953213106
"think-dances-?","Josie_L",6,0.156285794469844
"think-dances-?","Josie_L",7,0.0893431316677107
"think-dances-?","Josie_L",8,0.019939753866449
"think-dances-?","Josie_L",9,0.0072049595749848
"think-dances-?","Julian_H",0,0.0101842592576081
"think-dances-?","Julian_H",1,0.020283559471134
"think-dances-?","Julian_H",2,0.148367387725745
"think-dances-?","Julian_H",3,0.200951985161522
"think-dances-?","Julian_H",4,0.128824899705283
"think-dances-?","Julian_H",5,0.143986218196264
"think-dances-?","Julian_H",6,0.194114955219908
"think-dances-?","Julian_H",7,0.0992163598185046
"think-dances-?","Julian_H",8,0.0308327709275553
"think-dances-?","Julian_H",9,0.0232376045164752
"think-dances-?","Julian_L",0,0.0267276639708948
"think-dances-?","Julian_L",1,0.0452500263825112
"think-dances-?","Julian_L",2,0.104774179614056
"think-dances-?","Julian_L",3,0.212096048397019
"think-dances-?","Julian_L",4,0.123657255865734
"think-dances-?","Julian_L",5,0.11766942737294
"think-dances-?","Julian_L",6,0.243929879023752
"think-dances-?","Julian_L",7,0.0937654085845061
"think-dances-?","Julian_L",8,0.0210476080923696
"think-dances-?","Julian_L",9,0.0110825026962182
"think-dances-?","Mary_H",0,0.00751745594087034
"think-dances-?","Mary_H",1,0.0207719906676462
"think-dances-?","Mary_H",2,0.0866274242201981
"think-dances-?","Mary_H",3,0.173141103998402
